Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-16 00:00:00-04:00,114.81434849255459,121.8260413688628,109.65868673466035,112.16926574707031,7102700,0.0,0.0
2020-03-17 00:00:00-04:00,114.16878088651738,118.99269190357046,107.93715017596965,115.33441162109375,8021700,0.0,0.0
2020-03-18 00:00:00-04:00,108.28684191591196,110.56430059978427,94.2186127605265,103.18498229980469,10869900,0.0,0.0
2020-03-19 00:00:00-04:00,102.46765827185718,110.89604604222168,100.13640382664052,109.07587432861328,8514300,0.0,0.0
2020-03-20 00:00:00-04:00,111.2726398643427,112.75209214332904,101.73242362906154,105.6596908569336,6668100,0.0,0.0
2020-03-23 00:00:00-04:00,98.97975328701874,107.00465132809666,98.28037755401897,102.25247955322266,6011000,0.0,0.0
2020-03-24 00:00:00-04:00,108.8158673488169,116.66144113353664,106.52047880771407,115.54960632324219,7018900,0.0,0.0
2020-03-25 00:00:00-04:00,114.21358995740036,126.50647932397065,113.87287044552541,119.1719970703125,6923200,0.0,0.0
2020-03-26 00:00:00-04:00,122.8661442805305,128.5687550925929,120.16727233529932,127.76178741455078,6068600,0.0,0.0
2020-03-27 00:00:00-04:00,121.6019112544499,128.77500759024466,120.29282883486084,124.67738342285156,4962400,0.0,0.0
2020-03-30 00:00:00-04:00,123.32343855276388,128.49703752091042,122.22955407440458,125.70849609375,3309200,0.0,0.0
2020-03-31 00:00:00-04:00,123.48483490040654,129.75233175362717,123.31447170043731,126.46166229248047,4247100,0.0,0.0
2020-04-01 00:00:00-04:00,120.17624800315366,123.70899973667534,118.80439457914464,122.3819808959961,5125600,0.0,0.0
2020-04-02 00:00:00-04:00,121.28806717903082,127.65418042917298,120.8666467766477,127.14310455322266,6009000,0.0,0.0
2020-04-03 00:00:00-04:00,126.30921712197161,127.81557400654273,122.47161284970439,124.24696350097656,4088000,0.0,0.0
2020-04-06 00:00:00-04:00,130.71174951835238,133.8589406737243,130.64899203857925,132.5677947998047,4865900,0.0,0.0
2020-04-07 00:00:00-04:00,136.58471343271327,137.64273850680888,130.24548338782307,130.6938018798828,4729000,0.0,0.0
2020-04-08 00:00:00-04:00,132.2718562042491,135.20384850413427,130.3799521285969,134.15478515625,3625600,0.0,0.0
2020-04-09 00:00:00-04:00,135.62528642435083,137.35580267738123,131.8504529080556,133.35679626464844,4535900,0.0,0.0
2020-04-13 00:00:00-04:00,132.5588138891099,133.67064872042394,129.74337419068746,131.71597290039062,2525000,0.0,0.0
2020-04-14 00:00:00-04:00,133.6795677382603,135.68803895304828,132.53187381026453,133.5719757080078,2235900,0.0,0.0
2020-04-15 00:00:00-04:00,130.2454782609309,132.18221735397526,128.78396933783029,131.5007781982422,3457000,0.0,0.0
2020-04-16 00:00:00-04:00,131.42905227894832,131.8235747455335,126.66791202781175,129.1067657470703,5015300,0.0,0.0
2020-04-17 00:00:00-04:00,133.23128085209188,135.25768911128418,132.3525804736848,134.39691162109375,5081400,0.0,0.0
2020-04-20 00:00:00-04:00,132.08360635582483,133.76031332099643,129.61785438040957,131.45596313476562,4289200,0.0,0.0
2020-04-21 00:00:00-04:00,127.7797190914167,130.7386235837904,126.62306351576892,129.48333740234375,4049200,0.0,0.0
2020-04-22 00:00:00-04:00,131.38420458647195,133.02505176430512,129.89578404068752,131.89529418945312,3970600,0.0,0.0
2020-04-23 00:00:00-04:00,140.7002613696861,141.90175153776937,136.28880944267493,136.548828125,6233300,0.0,0.0
2020-04-24 00:00:00-04:00,140.30572724494135,141.73139020181202,137.57995730324689,139.95603942871094,4800200,0.0,0.0
2020-04-27 00:00:00-04:00,143.36326941320607,144.5647595422639,141.68656283487027,142.52940368652344,4633800,0.0,0.0
2020-04-28 00:00:00-04:00,144.82480064147944,145.6676415440188,142.5652717489517,144.68133544921875,3173000,0.0,0.0
2020-04-29 00:00:00-04:00,148.08854430099387,149.04793860875415,145.95454423614754,146.19664001464844,2778600,0.0,0.0
2020-04-30 00:00:00-04:00,143.94611368773312,145.12071977861092,141.87488418048457,143.2736358642578,3757000,0.0,0.0
2020-05-01 00:00:00-04:00,141.39966714040153,141.39966714040153,138.74562900098516,140.44923400878906,3089000,0.0,0.0
2020-05-04 00:00:00-04:00,139.10426903162832,139.15806506466106,136.63851718592795,138.81735229492188,2416100,0.0,0.0
2020-05-05 00:00:00-04:00,140.38647346287394,142.7266830953413,139.76779169179113,140.2161102294922,2269500,0.0,0.0
2020-05-06 00:00:00-04:00,140.39540522389814,140.8885582474192,137.9834498119804,138.35107421875,2095200,0.0,0.0
2020-05-07 00:00:00-04:00,140.37746983731265,141.6327696969898,139.4628963752268,140.07261657714844,2411500,0.0,0.0
2020-05-08 00:00:00-04:00,142.2873096326465,142.88805470449327,141.5610359440197,141.90174865722656,2309300,0.0,0.0
2020-05-11 00:00:00-04:00,140.4850566422573,141.6237892851786,139.6960255090267,140.6374969482422,2857400,0.0,0.0
2020-05-12 00:00:00-04:00,140.16231669959038,140.93341146388826,138.07315063476562,138.07315063476562,2683500,0.0,0.0
