Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-16 00:00:00-04:00,34.15702896054908,37.31655390249309,33.512701765534445,33.652435302734375,6806800,0.0,0.0
2020-03-17 00:00:00-04:00,34.59175554867596,36.46262904564123,31.05184423931373,36.307369232177734,8187500,0.0,0.0
2020-03-18 00:00:00-04:00,33.04692442240971,37.18458401707457,32.55785705493748,35.8493537902832,7466100,0.0,0.0
2020-03-19 00:00:00-04:00,34.75478313985544,37.1768265878231,33.38850009440229,34.44426345825195,5083800,0.0,0.0
2020-03-20 00:00:00-04:00,35.10410921606944,35.95027205041407,32.61219658195898,32.806270599365234,6519000,0.0,0.0
2020-03-23 00:00:00-04:00,31.835898657212436,32.60443302434481,29.980551632735832,30.446331024169922,6673400,0.0,0.0
2020-03-24 00:00:00-04:00,33.27980940430804,37.24668252316681,32.73640160039115,36.850772857666016,4764100,0.0,0.0
2020-03-25 00:00:00-04:00,39.202947213933186,43.790856363486654,36.67998526452165,40.06463623046875,5927500,0.0,0.0
2020-03-26 00:00:00-04:00,40.73225402224499,44.85438408479967,40.646860984333756,42.42457962036133,5747500,0.0,0.0
2020-03-27 00:00:00-04:00,40.03359120772854,42.96798963300664,39.42031655399363,41.174747467041016,4724600,0.0,0.0
2020-03-30 00:00:00-04:00,40.48384146688528,42.01314271983615,39.622152350436856,41.725914001464844,3227000,0.0,0.0
2020-03-31 00:00:00-04:00,41.34552493648224,41.74919922433436,39.36597066749025,40.47607421875,4656000,0.0,0.0
2020-04-01 00:00:00-04:00,37.650368142635266,38.69836689609207,36.15988076337801,36.485923767089844,4233900,0.0,0.0
2020-04-02 00:00:00-04:00,35.98908820162267,37.968642693607535,35.37581356284003,36.19868850708008,3999400,0.0,0.0
2020-04-03 00:00:00-04:00,35.93475125443268,36.773149597606334,34.96438101940049,35.77949142456055,4530000,0.0,0.0
2020-04-06 00:00:00-04:00,38.73717679164828,38.98559130813383,37.02932476980918,38.14719009399414,4675700,0.0,0.0
2020-04-07 00:00:00-04:00,41.89670014791088,41.95880229406516,39.35044700622618,40.41397476196289,5451900,0.0,0.0
2020-04-08 00:00:00-04:00,41.15145794766387,43.03009618604083,40.817653324840826,42.711814880371094,3952000,0.0,0.0
2020-04-09 00:00:00-04:00,44.21006618426345,47.06683624344498,44.01599214742413,45.56858444213867,3736800,0.0,0.0
2020-04-13 00:00:00-04:00,45.51424055277387,46.08869800060874,42.85930638701067,45.02517318725586,3091900,0.0,0.0
2020-04-14 00:00:00-04:00,45.86357455805766,46.50789877482231,44.241115606572286,45.498714447021484,3748600,0.0,0.0
2020-04-15 00:00:00-04:00,43.03785276230621,43.464817966972866,41.86564700755774,42.32366180419922,3839700,0.0,0.0
2020-04-16 00:00:00-04:00,41.86565134581213,42.22274686186903,40.22766600569428,40.6701545715332,3092900,0.0,0.0
2020-04-17 00:00:00-04:00,42.98351072241746,44.225586157923985,42.43234124708697,43.9383544921875,4589200,0.0,0.0
2020-04-20 00:00:00-04:00,42.4789233761625,43.363900452943454,41.50855325489661,42.11406326293945,2925600,0.0,0.0
2020-04-21 00:00:00-04:00,40.38291630724673,41.19026481861978,39.76188012978058,40.204368591308594,3250700,0.0,0.0
2020-04-22 00:00:00-04:00,41.55512816859562,41.966567104245904,40.918565620609755,41.61723327636719,3659300,0.0,0.0
2020-04-23 00:00:00-04:00,42.12181728580865,42.68851593988106,41.12815940937255,41.32999801635742,2411700,0.0,0.0
2020-04-24 00:00:00-04:00,41.87341100220494,43.627841864748206,41.454213354471584,43.301795959472656,2785400,0.0,0.0
2020-04-27 00:00:00-04:00,43.82967150274989,46.375924399563466,43.70546426105173,46.003299713134766,2953300,0.0,0.0
2020-04-28 00:00:00-04:00,48.130350057745645,49.09295836188757,46.43026295243136,47.08235168457031,3180000,0.0,0.0
2020-04-29 00:00:00-04:00,49.29480015753298,50.40490376806608,48.829023702783,50.063331604003906,3403800,0.0,0.0
2020-04-30 00:00:00-04:00,48.37877306725782,49.90807734301719,47.99838963383627,48.41758728027344,2809400,0.0,0.0
2020-05-01 00:00:00-04:00,46.87276147954052,46.96591618660469,45.58411001336972,46.220672607421875,2569100,0.0,0.0
2020-05-04 00:00:00-04:00,45.1726743498999,45.79371367261599,44.256644606362116,45.70832061767578,2244000,0.0,0.0
2020-05-05 00:00:00-04:00,46.453550255587665,47.09011270438365,45.39002562206278,45.60738754272461,2256600,0.0,0.0
2020-05-06 00:00:00-04:00,44.67584544832457,45.6695065920403,41.93552082647673,42.01314926147461,4459700,0.0,0.0
2020-05-07 00:00:00-04:00,42.758388156947504,45.67726002254253,42.71957098510625,44.03151321411133,3514700,0.0,0.0
2020-05-08 00:00:00-04:00,45.11832698035122,45.83252090814542,44.42742394847862,45.78594207763672,1996100,0.0,0.0
2020-05-11 00:00:00-04:00,44.986356840864794,45.06398526159176,43.783098551590236,44.287689208984375,2183600,0.0,0.0
2020-05-12 00:00:00-04:00,44.644788562094355,44.94754653644182,42.11406451366159,42.121826171875,2559500,0.0,0.0
2020-05-13 00:00:00-04:00,41.68710206410868,41.87341147379183,39.567814020621014,39.8628044128418,3847000,0.0,0.0
2020-05-14 00:00:00-04:00,38.907959443377784,41.51631479579812,37.665886876194094,41.43868637084961,3204500,0.0,0.0
2020-05-15 00:00:00-04:00,40.86421749307185,41.73366811000228,40.23541968176828,41.0893440246582,2547700,0.0,0.0
2020-05-18 00:00:00-04:00,43.35613323212374,44.73017759674947,43.0921924565233,44.3420295715332,2643200,0.0,0.0
2020-05-19 00:00:00-04:00,44.08584856327388,44.217817455884116,42.65746386921391,42.68075180053711,2347900,0.0,0.0
2020-05-20 00:00:00-04:00,43.55797663263068,44.36532532419525,43.472583583920134,43.907310485839844,2268400,0.0,0.0
2020-05-21 00:00:00-04:00,43.50363290324721,45.00188457005363,43.50363290324721,44.76899337768555,2815800,0.0,0.0
2020-05-22 00:00:00-04:00,44.79273465432959,45.053895164088864,43.423628425767866,44.53948974609375,3307800,1.1,0.0
2020-05-26 00:00:00-04:00,47.07986012584484,48.73386772494781,46.63668000177426,47.84750747680664,4561400,0.0,0.0
2020-05-27 00:00:00-04:00,50.64903101560096,51.40876575629478,49.08207698082591,50.01591873168945,3499600,0.0,0.0
2020-05-28 00:00:00-04:00,50.86269348078241,50.91018104330485,48.7734248837247,48.94752883911133,2497100,0.0,0.0
2020-05-29 00:00:00-04:00,48.021609863561736,49.0504176399474,47.57051719992404,48.24319839477539,4599400,0.0,0.0
2020-06-01 00:00:00-04:00,48.10074875979641,48.59141340182803,47.214391597640955,48.17988967895508,3798600,0.0,0.0
2020-06-02 00:00:00-04:00,47.29352851698965,48.74177560892343,47.29352851698965,48.24319839477539,6232000,0.0,0.0
2020-06-03 00:00:00-04:00,49.825985604341405,50.736086625730145,49.6360534207464,50.41952896118164,5487400,0.0,0.0
2020-06-04 00:00:00-04:00,50.1188015064932,51.85985957022079,49.572739696924806,51.80446243286133,5616500,0.0,0.0
2020-06-05 00:00:00-04:00,56.17294018609226,56.54488891311138,54.02826509673697,54.78800582885742,5575800,0.0,0.0
2020-06-08 00:00:00-04:00,56.48158840665301,59.164403915359124,55.62688451772842,59.140663146972656,5548500,0.0,0.0
2020-06-09 00:00:00-04:00,56.980154325125525,57.51038486768186,55.99091553475876,56.79022216796875,3426500,0.0,0.0
2020-06-10 00:00:00-04:00,56.1887618834175,56.24415901277511,53.71961975097656,53.71961975097656,3539600,0.0,0.0
2020-06-11 00:00:00-04:00,49.93678181105634,50.82314209847836,47.53095493940189,47.76045608520508,4916100,0.0,0.0
2020-06-12 00:00:00-04:00,50.467013453095966,50.514498008393836,48.401482090861755,49.9842643737793,2729600,0.0,0.0
2020-06-15 00:00:00-04:00,47.61008786315986,51.61452786617057,47.42015267319823,51.07638168334961,3452400,0.0,0.0
2020-06-16 00:00:00-04:00,53.751281158753244,54.20237383665188,50.69651108111165,52.07353591918945,3594700,0.0,0.0
2020-06-17 00:00:00-04:00,52.4138397830604,52.564199999452455,50.45909961052688,50.50658416748047,2466600,0.0,0.0
2020-06-18 00:00:00-04:00,49.936773623199095,51.622440409592755,49.548993702587126,50.68068313598633,2473900,0.0,0.0
2020-06-19 00:00:00-04:00,52.073531675204,52.073531675204,49.461938886844855,49.92885971069336,8417500,0.0,0.0
2020-06-22 00:00:00-04:00,49.461938757945816,49.8813750325597,48.74177305038681,49.493595123291016,2629100,0.0,0.0
2020-06-23 00:00:00-04:00,50.40369585294278,51.04472370252897,49.77058360460186,50.00008773803711,2826500,0.0,0.0
2020-06-24 00:00:00-04:00,49.074151507616406,49.224517720304235,46.874085631484476,47.24604034423828,3838500,0.0,0.0
2020-06-25 00:00:00-04:00,46.692081742430005,48.13241351398814,46.454664981421566,47.839599609375,4092900,0.0,0.0
2020-06-26 00:00:00-04:00,46.96115040893378,47.21439533243919,45.196348527479,45.97982406616211,8980500,0.0,0.0
2020-06-29 00:00:00-04:00,46.557539382281284,47.03237282982089,45.710748136603826,46.8503532409668,2621700,0.0,0.0
2020-06-30 00:00:00-04:00,46.486312285649745,48.46478993960472,46.422999551642874,48.195716857910156,2789800,0.0,0.0
2020-07-01 00:00:00-04:00,48.29068822345423,48.53602056619653,46.57336786209346,46.636680603027344,2157900,0.0,0.0
2020-07-02 00:00:00-04:00,48.045350406768485,48.89213859731736,46.810782288392254,46.92948913574219,2467300,0.0,0.0
2020-07-06 00:00:00-04:00,48.53601556153108,49.1612122097405,47.6971399441616,48.52018737792969,2422900,0.0,0.0
2020-07-07 00:00:00-04:00,47.689222707391075,48.124490194208285,46.88200650382535,47.00071334838867,2437300,0.0,0.0
2020-07-08 00:00:00-04:00,47.19065664492047,48.23529275516796,47.11943131836188,48.09284210205078,1904500,0.0,0.0
2020-07-09 00:00:00-04:00,47.92664469481582,47.950385461064776,45.76614741755726,45.92442321777344,2962100,0.0,0.0
2020-07-10 00:00:00-04:00,46.01939567888996,48.05327065304809,45.90068580114754,47.91082000732422,2476000,0.0,0.0
2020-07-13 00:00:00-04:00,48.694294802804635,49.17704387057066,47.73671226909166,48.25111770629883,2409200,0.0,0.0
2020-07-14 00:00:00-04:00,48.179889970760115,49.042506371851154,47.610087425036156,48.99502182006836,2731700,0.0,0.0
2020-07-15 00:00:00-04:00,50.17419922311296,50.83896487910125,49.446117808255266,50.59363555908203,2894600,0.0,0.0
2020-07-16 00:00:00-04:00,50.039666277718375,51.79655272621075,49.59648610948466,50.846885681152344,1964800,0.0,0.0
2020-07-17 00:00:00-04:00,50.83896456569053,50.98933081269028,50.15837072890999,50.75982666015625,2219900,0.0,0.0
2020-07-20 00:00:00-04:00,50.43535729465108,50.5382389887696,49.60439719641409,49.873470306396484,1755400,0.0,0.0
2020-07-21 00:00:00-04:00,50.36412229916315,52.20806476148191,50.30081258957552,51.432498931884766,2471700,0.0,0.0
2020-07-22 00:00:00-04:00,50.8468797909497,51.90734100049114,50.77565748784697,51.8123779296875,2100600,0.0,0.0
2020-07-23 00:00:00-04:00,51.65409408426535,52.326781344896,51.51955904727318,51.938995361328125,1932200,0.0,0.0
2020-07-24 00:00:00-04:00,52.239730704294566,52.42966288680005,51.234660577956106,51.36920166015625,1673200,0.0,0.0
2020-07-27 00:00:00-04:00,51.036815969256224,51.036815969256224,49.89721374655842,50.823143005371094,2055100,0.0,0.0
2020-07-28 00:00:00-04:00,50.66485373857821,51.345450543065375,50.37995548874119,50.71234130859375,1958300,0.0,0.0
2020-07-29 00:00:00-04:00,50.704421579043235,52.04978387586438,50.45908928005308,51.82028579711914,2820300,0.0,0.0
2020-07-30 00:00:00-04:00,50.34829892447304,50.57780305884082,48.868398471915924,50.37995529174805,2736400,0.0,0.0
2020-07-31 00:00:00-04:00,50.34830708872566,50.41953241718533,49.31158655315672,50.15045928955078,4421100,0.0,0.0
2020-08-03 00:00:00-04:00,50.403695761573694,51.408762774769315,50.079225546204825,50.98932647705078,2271000,0.0,0.0
2020-08-04 00:00:00-04:00,50.609461050170594,51.08429751778114,49.98426136155463,50.079227447509766,2907400,0.0,0.0
2020-08-05 00:00:00-04:00,51.440422373291305,53.276449514947686,51.290056129631395,53.181480407714844,3574400,0.0,0.0
2020-08-06 00:00:00-04:00,52.50879154256136,53.086509628109575,50.92600954557181,51.163429260253906,2981600,0.0,0.0
2020-08-07 00:00:00-04:00,50.846879573665476,53.80668067848813,50.75982606724406,53.78293991088867,2269400,0.0,0.0
2020-08-10 00:00:00-04:00,53.93331473234195,55.18371435264996,53.85417681514794,55.033348083496094,2410900,0.0,0.0
2020-08-11 00:00:00-04:00,56.442013817323534,57.44707787204353,55.83264531826,55.98300552368164,3285600,0.0,0.0
2020-08-12 00:00:00-04:00,57.3758606940948,57.49457057896004,54.376487389821854,55.3261604309082,2540700,0.0,0.0
2020-08-13 00:00:00-04:00,54.60599608524515,55.54775360201126,54.21821606450924,55.033348083496094,1970000,0.0,0.0
2020-08-14 00:00:00-04:00,54.605986983662135,56.21250998249018,54.51893347790775,55.864295959472656,1598700,0.0,0.0
2020-08-17 00:00:00-04:00,55.65853663327889,55.943437907807336,54.71677930704127,54.96210861206055,1942700,0.0,0.0
2020-08-18 00:00:00-04:00,55.11248199645851,55.524008796505335,54.21029652275628,54.26569366455078,1680300,0.0,0.0
2020-08-19 00:00:00-04:00,54.15489474721159,55.262843526135875,54.05992563890319,54.66138458251953,1871400,0.0,0.0
2020-08-20 00:00:00-04:00,54.01244576528273,54.39231617236741,53.64049096025937,53.917476654052734,1342400,0.0,0.0
2020-08-21 00:00:00-04:00,53.84624567732411,54.32899468212038,53.18147408144306,53.34767150878906,1697600,0.0,0.0
2020-08-24 00:00:00-04:00,54.007382741497416,55.59228687200241,53.66948608144948,55.5842399597168,2076900,1.1,0.0
