Date,SPY,^GSPC,^IRX
2020-03-16 04:00:00+00:00,222.3708038330078,2386.1298828125,0.1850000023841858
2020-03-16 05:00:00+00:00,222.3708038330078,2386.1298828125,0.1850000023841858
2020-03-17 04:00:00+00:00,234.3770751953125,2529.18994140625,0.1850000023841858
2020-03-17 05:00:00+00:00,234.3770751953125,2529.18994140625,0.1650000065565109
2020-03-18 04:00:00+00:00,222.5098571777344,2398.10009765625,0.1650000065565109
2020-03-18 05:00:00+00:00,222.5098571777344,2398.10009765625,0.003000000026077
2020-03-19 04:00:00+00:00,222.9826812744141,2409.389892578125,0.003000000026077
2020-03-19 05:00:00+00:00,222.9826812744141,2409.389892578125,-0.0280000008642673
2020-03-20 04:00:00+00:00,213.3734130859375,2304.919921875,-0.0280000008642673
2020-03-20 05:00:00+00:00,213.3734130859375,2304.919921875,-0.032999999821186
2020-03-23 04:00:00+00:00,207.91786193847656,2237.39990234375,-0.032999999821186
2020-03-23 05:00:00+00:00,207.91786193847656,2237.39990234375,-0.0399999991059303
2020-03-24 04:00:00+00:00,226.75587463378903,2447.330078125,-0.0399999991059303
2020-03-24 05:00:00+00:00,226.75587463378903,2447.330078125,-0.032999999821186
2020-03-25 04:00:00+00:00,230.15045166015625,2475.56005859375,-0.032999999821186
2020-03-25 05:00:00+00:00,230.15045166015625,2475.56005859375,-0.0700000002980232
2020-03-26 04:00:00+00:00,243.5889434814453,2630.070068359375,-0.0700000002980232
2020-03-26 05:00:00+00:00,243.5889434814453,2630.070068359375,-0.1049999967217445
2020-03-27 04:00:00+00:00,236.33349609375,2541.469970703125,-0.1049999967217445
2020-03-27 05:00:00+00:00,236.33349609375,2541.469970703125,-0.0579999983310699
2020-03-30 04:00:00+00:00,244.00851440429688,2626.64990234375,-0.0579999983310699
2020-03-30 05:00:00+00:00,244.00851440429688,2626.64990234375,0.0130000002682209
2020-03-31 04:00:00+00:00,240.3715362548828,2584.590087890625,0.0130000002682209
2020-03-31 05:00:00+00:00,240.3715362548828,2584.590087890625,0.0299999993294477
2020-04-01 04:00:00+00:00,229.55360412597656,2470.5,0.0299999993294477
2020-04-01 05:00:00+00:00,229.55360412597656,2470.5,0.0630000010132789
2020-04-02 04:00:00+00:00,234.8506622314453,2526.89990234375,0.0630000010132789
2020-04-02 05:00:00+00:00,234.8506622314453,2526.89990234375,0.0649999976158142
2020-04-03 04:00:00+00:00,231.4561004638672,2488.64990234375,0.0649999976158142
2020-04-03 05:00:00+00:00,231.4561004638672,2488.64990234375,0.0579999983310699
2020-04-06 04:00:00+00:00,247.0020751953125,2663.679931640625,0.0579999983310699
2020-04-06 05:00:00+00:00,247.0020751953125,2663.679931640625,0.0599999986588954
2020-04-07 04:00:00+00:00,247.2539520263672,2659.409912109375,0.0599999986588954
2020-04-07 05:00:00+00:00,247.2539520263672,2659.409912109375,0.1280000060796737
2020-04-08 04:00:00+00:00,255.55386352539065,2749.97998046875,0.1280000060796737
2020-04-08 05:00:00+00:00,255.55386352539065,2749.97998046875,0.1850000023841858
2020-04-09 04:00:00+00:00,259.4427185058594,2789.820068359375,0.1850000023841858
2020-04-09 05:00:00+00:00,259.4427185058594,2789.820068359375,0.209999993443489
2020-04-13 04:00:00+00:00,257.0739440917969,2761.6298828125,0.209999993443489
2020-04-13 05:00:00+00:00,257.0739440917969,2761.6298828125,0.2000000029802322
2020-04-14 04:00:00+00:00,264.6558532714844,2846.06005859375,0.2000000029802322
2020-04-14 05:00:00+00:00,264.6558532714844,2846.06005859375,0.1650000065565109
2020-04-15 04:00:00+00:00,259.0323791503906,2783.360107421875,0.1650000065565109
2020-04-15 05:00:00+00:00,259.0323791503906,2783.360107421875,0.1150000020861625
2020-04-16 04:00:00+00:00,260.2820739746094,2799.550048828125,0.1150000020861625
2020-04-16 05:00:00+00:00,260.2820739746094,2799.550048828125,0.1099999994039535
2020-04-17 04:00:00+00:00,267.31365966796875,2874.56005859375,0.1099999994039535
2020-04-17 05:00:00+00:00,267.31365966796875,2874.56005859375,0.1030000001192092
2020-04-20 04:00:00+00:00,262.6041564941406,2823.159912109375,0.1030000001192092
2020-04-20 05:00:00+00:00,262.6041564941406,2823.159912109375,0.0700000002980232
2020-04-21 04:00:00+00:00,254.6306610107422,2736.56005859375,0.0700000002980232
2020-04-21 05:00:00+00:00,254.6306610107422,2736.56005859375,0.0979999974370002
2020-04-22 04:00:00+00:00,260.2820739746094,2799.31005859375,0.0979999974370002
2020-04-22 05:00:00+00:00,260.2820739746094,2799.31005859375,0.0930000022053718
2020-04-23 04:00:00+00:00,260.26336669921875,2797.800048828125,0.0930000022053718
2020-04-23 05:00:00+00:00,260.26336669921875,2797.800048828125,0.0930000022053718
2020-04-24 04:00:00+00:00,263.89111328125,2836.739990234375,0.0930000022053718
2020-04-24 05:00:00+00:00,263.89111328125,2836.739990234375,0.1000000014901161
2020-04-27 04:00:00+00:00,267.6959533691406,2878.47998046875,0.1000000014901161
2020-04-27 05:00:00+00:00,267.6959533691406,2878.47998046875,0.0930000022053718
2020-04-28 04:00:00+00:00,266.46502685546875,2863.389892578125,0.0930000022053718
2020-04-28 05:00:00+00:00,266.46502685546875,2863.389892578125,0.0850000008940696
2020-04-29 04:00:00+00:00,273.4406433105469,2939.510009765625,0.0850000008940696
2020-04-29 05:00:00+00:00,273.4406433105469,2939.510009765625,0.0900000035762786
2020-04-30 04:00:00+00:00,270.8947448730469,2912.429931640625,0.0900000035762786
2020-04-30 05:00:00+00:00,270.8947448730469,2912.429931640625,0.0900000035762786
2020-05-01 04:00:00+00:00,263.72320556640625,2830.7099609375,0.0900000035762786
2020-05-01 05:00:00+00:00,263.72320556640625,2830.7099609375,0.0930000022053718
2020-05-04 04:00:00+00:00,264.4507141113281,2842.739990234375,0.0930000022053718
2020-05-04 05:00:00+00:00,264.4507141113281,2842.739990234375,0.0900000035762786
2020-05-05 04:00:00+00:00,266.89398193359375,2868.43994140625,0.0900000035762786
2020-05-05 05:00:00+00:00,266.89398193359375,2868.43994140625,0.1099999994039535
2020-05-06 04:00:00+00:00,265.08477783203125,2848.419921875,0.1099999994039535
2020-05-06 05:00:00+00:00,265.08477783203125,2848.419921875,0.1080000028014183
2020-05-07 04:00:00+00:00,268.2834777832031,2881.18994140625,0.1080000028014183
2020-05-07 05:00:00+00:00,268.2834777832031,2881.18994140625,0.0949999988079071
2020-05-08 04:00:00+00:00,272.7226257324219,2929.800048828125,0.0949999988079071
2020-05-08 05:00:00+00:00,272.7226257324219,2929.800048828125,0.0949999988079071
2020-05-11 04:00:00+00:00,272.778564453125,2930.18994140625,0.0949999988079071
2020-05-11 05:00:00+00:00,272.778564453125,2930.18994140625,0.1049999967217445
2020-05-12 04:00:00+00:00,267.3416748046875,2870.1201171875,0.1049999967217445
2020-05-12 05:00:00+00:00,267.3416748046875,2870.1201171875,0.1230000033974647
2020-05-13 04:00:00+00:00,262.613525390625,2820.0,0.1230000033974647
2020-05-13 05:00:00+00:00,262.613525390625,2820.0,0.1150000020861625
2020-05-14 04:00:00+00:00,265.7562255859375,2852.5,0.1150000020861625
2020-05-14 05:00:00+00:00,265.7562255859375,2852.5,0.1049999967217445
2020-05-15 04:00:00+00:00,266.97796630859375,2863.699951171875,0.1049999967217445
2020-05-15 05:00:00+00:00,266.97796630859375,2863.699951171875,0.1030000001192092
2020-05-18 04:00:00+00:00,275.1100158691406,2953.909912109375,0.1030000001192092
2020-05-18 05:00:00+00:00,275.1100158691406,2953.909912109375,0.1049999967217445
2020-05-19 04:00:00+00:00,272.2843017578125,2922.93994140625,0.1049999967217445
2020-05-19 05:00:00+00:00,272.2843017578125,2922.93994140625,0.1180000007152557
2020-05-20 04:00:00+00:00,276.9098815917969,2971.610107421875,0.1180000007152557
2020-05-20 05:00:00+00:00,276.9098815917969,2971.610107421875,0.1180000007152557
2020-05-21 04:00:00+00:00,274.9980773925781,2948.510009765625,0.1180000007152557
2020-05-21 05:00:00+00:00,274.9980773925781,2948.510009765625,0.1099999994039535
2020-05-22 04:00:00+00:00,275.5203552246094,2955.449951171875,0.1099999994039535
2020-05-22 05:00:00+00:00,275.5203552246094,2955.449951171875,0.1099999994039535
2020-05-26 04:00:00+00:00,278.9148254394531,2991.77001953125,0.1099999994039535
2020-05-26 05:00:00+00:00,278.9148254394531,2991.77001953125,0.1180000007152557
2020-05-27 04:00:00+00:00,283.0649108886719,3036.1298828125,0.1180000007152557
2020-05-27 05:00:00+00:00,283.0649108886719,3036.1298828125,0.135000005364418
2020-05-28 04:00:00+00:00,282.5425720214844,3029.72998046875,0.135000005364418
2020-05-28 05:00:00+00:00,282.5425720214844,3029.72998046875,0.1379999965429306
2020-05-29 04:00:00+00:00,283.8015441894531,3044.31005859375,0.1379999965429306
2020-05-29 05:00:00+00:00,283.8015441894531,3044.31005859375,0.1280000060796737
2020-06-01 04:00:00+00:00,284.94866943359375,3055.72998046875,0.1280000060796737
2020-06-01 05:00:00+00:00,284.94866943359375,3055.72998046875,0.1280000060796737
2020-06-02 04:00:00+00:00,287.30804443359375,3080.820068359375,0.1280000060796737
2020-06-02 05:00:00+00:00,287.30804443359375,3080.820068359375,0.1449999958276748
2020-06-03 04:00:00+00:00,291.13165283203125,3122.8701171875,0.1449999958276748
2020-06-03 05:00:00+00:00,291.13165283203125,3122.8701171875,0.1480000019073486
2020-06-04 04:00:00+00:00,290.3669128417969,3112.35009765625,0.1480000019073486
2020-06-04 05:00:00+00:00,290.3669128417969,3112.35009765625,0.1400000005960464
2020-06-05 04:00:00+00:00,297.8088684082031,3193.929931640625,0.1400000005960464
2020-06-05 05:00:00+00:00,297.8088684082031,3193.929931640625,0.1449999958276748
2020-06-08 04:00:00+00:00,301.40863037109375,3232.389892578125,0.1449999958276748
2020-06-08 05:00:00+00:00,301.40863037109375,3232.389892578125,0.152999997138977
2020-06-09 04:00:00+00:00,299.16119384765625,3207.179931640625,0.152999997138977
2020-06-09 05:00:00+00:00,299.16119384765625,3207.179931640625,0.1650000065565109
2020-06-10 04:00:00+00:00,297.4917907714844,3190.139892578125,0.1650000065565109
2020-06-10 05:00:00+00:00,297.4917907714844,3190.139892578125,0.1650000065565109
2020-06-11 04:00:00+00:00,280.3417053222656,3002.10009765625,0.1650000065565109
2020-06-11 05:00:00+00:00,280.3417053222656,3002.10009765625,0.152999997138977
2020-06-12 04:00:00+00:00,283.69903564453125,3041.31005859375,0.152999997138977
2020-06-12 05:00:00+00:00,283.69903564453125,3041.31005859375,0.1500000059604644
2020-06-15 04:00:00+00:00,286.34747314453125,3066.590087890625,0.1500000059604644
2020-06-15 05:00:00+00:00,286.34747314453125,3066.590087890625,0.1550000011920929
2020-06-16 04:00:00+00:00,291.8590393066406,3124.739990234375,0.1550000011920929
2020-06-16 05:00:00+00:00,291.8590393066406,3124.739990234375,0.1599999964237213
2020-06-17 04:00:00+00:00,290.64666748046875,3113.489990234375,0.1599999964237213
2020-06-17 05:00:00+00:00,290.64666748046875,3113.489990234375,0.1650000065565109
2020-06-18 04:00:00+00:00,290.7586364746094,3115.340087890625,0.1650000065565109
2020-06-18 05:00:00+00:00,290.7586364746094,3115.340087890625,0.1400000005960464
2020-06-19 04:00:00+00:00,289.0970153808594,3097.739990234375,0.1400000005960464
2020-06-19 05:00:00+00:00,289.0970153808594,3097.739990234375,0.1430000066757202
2020-06-22 04:00:00+00:00,290.9515380859375,3117.860107421875,0.1430000066757202
2020-06-22 05:00:00+00:00,290.9515380859375,3117.860107421875,0.1400000005960464
2020-06-23 04:00:00+00:00,292.291015625,3131.2900390625,0.1400000005960464
2020-06-23 05:00:00+00:00,292.291015625,3131.2900390625,0.1400000005960464
2020-06-24 04:00:00+00:00,284.8350830078125,3050.330078125,0.1400000005960464
2020-06-24 05:00:00+00:00,284.8350830078125,3050.330078125,0.135000005364418
2020-06-25 04:00:00+00:00,287.888671875,3083.760009765625,0.135000005364418
2020-06-25 05:00:00+00:00,287.888671875,3083.760009765625,0.1299999952316284
2020-06-26 04:00:00+00:00,281.0508728027344,3009.050048828125,0.1299999952316284
2020-06-26 05:00:00+00:00,281.0508728027344,3009.050048828125,0.1330000013113021
2020-06-29 04:00:00+00:00,285.18157958984375,3053.239990234375,0.1330000013113021
2020-06-29 05:00:00+00:00,285.18157958984375,3053.239990234375,0.125
2020-06-30 04:00:00+00:00,288.83465576171875,3100.2900390625,0.125
2020-06-30 05:00:00+00:00,288.83465576171875,3100.2900390625,0.135000005364418
2020-07-01 04:00:00+00:00,290.85791015625,3115.860107421875,0.135000005364418
2020-07-01 05:00:00+00:00,290.85791015625,3115.860107421875,0.1299999952316284
2020-07-02 04:00:00+00:00,292.4595947265625,3130.010009765625,0.1299999952316284
2020-07-02 05:00:00+00:00,292.4595947265625,3130.010009765625,0.1330000013113021
2020-07-06 04:00:00+00:00,296.97442626953125,3179.719970703125,0.1330000013113021
2020-07-06 05:00:00+00:00,296.97442626953125,3179.719970703125,0.1280000060796737
2020-07-07 04:00:00+00:00,293.9115295410156,3145.320068359375,0.1280000060796737
2020-07-07 05:00:00+00:00,293.9115295410156,3145.320068359375,0.1400000005960464
2020-07-08 04:00:00+00:00,296.1595153808594,3169.93994140625,0.1400000005960464
2020-07-08 05:00:00+00:00,296.1595153808594,3169.93994140625,0.135000005364418
2020-07-09 04:00:00+00:00,294.4734802246094,3152.050048828125,0.135000005364418
2020-07-09 05:00:00+00:00,294.4734802246094,3152.050048828125,0.1230000033974647
2020-07-10 04:00:00+00:00,297.48028564453125,3185.0400390625,0.1230000033974647
2020-07-10 05:00:00+00:00,297.48028564453125,3185.0400390625,0.1199999973177909
2020-07-13 04:00:00+00:00,294.904296875,3155.219970703125,0.1199999973177909
2020-07-13 05:00:00+00:00,294.904296875,3155.219970703125,0.125
2020-07-14 04:00:00+00:00,298.72607421875,3197.52001953125,0.125
2020-07-14 05:00:00+00:00,298.72607421875,3197.52001953125,0.1330000013113021
2020-07-15 04:00:00+00:00,301.4704895019531,3226.56005859375,0.1330000013113021
2020-07-15 05:00:00+00:00,301.4704895019531,3226.56005859375,0.125
2020-07-16 04:00:00+00:00,300.4775695800781,3215.570068359375,0.125
2020-07-16 05:00:00+00:00,300.4775695800781,3215.570068359375,0.1030000001192092
2020-07-17 04:00:00+00:00,301.34869384765625,3224.72998046875,0.1030000001192092
2020-07-17 05:00:00+00:00,301.34869384765625,3224.72998046875,0.1049999967217445
2020-07-20 04:00:00+00:00,303.7840881347656,3251.840087890625,0.1049999967217445
2020-07-20 05:00:00+00:00,303.7840881347656,3251.840087890625,0.1049999967217445
2020-07-21 04:00:00+00:00,304.430419921875,3257.300048828125,0.1049999967217445
2020-07-21 05:00:00+00:00,304.430419921875,3257.300048828125,0.1099999994039535
