Date,SPY,^GSPC,^IRX,^IRX_daily
2022-11-01 05:00:00+00:00,0.0,0.0,0.018867996956399402,0.0001607142932831295
2022-11-02 04:00:00+00:00,-0.02509609272384239,-0.02500198485734284,0.0,0.0001607142932831295
2022-11-02 05:00:00+00:00,0.0,0.0,-0.006172862762975684,0.0001597222260066441
2022-11-03 04:00:00+00:00,-0.010296847735059345,-0.010585992315429671,0.0,0.0001597222260066441
2022-11-03 05:00:00+00:00,0.0,0.0,0.0,0.0001597222260066441
2022-11-04 04:00:00+00:00,0.01439300213882655,0.013618724670070526,0.0,0.0001597222260066441
2022-11-04 05:00:00+00:00,0.0,0.0,-0.00298138723950625,0.0001592460322001624
2022-11-07 05:00:00+00:00,0.009565591177372657,0.009613981920559844,0.0,0.0001592460322001624
2022-11-07 06:00:00+00:00,0.0,0.0,-0.007475696811417243,0.00015805555714501276
2022-11-08 05:00:00+00:00,0.0053954400765743316,0.005597892802462701,0.0,0.00015805555714501276
2022-11-08 06:00:00+00:00,0.0,0.0,0.02686420071743445,0.00016230159335666234
2022-11-09 05:00:00+00:00,-0.020602115516918262,-0.02077788695478977,0.0,0.00016230159335666234
2022-11-09 06:00:00+00:00,0.0,0.0,0.0007334431418928311,0.00016242063234722803
2022-11-10 05:00:00+00:00,0.054954230576315766,0.05543448436034493,0.0,0.00016242063234722803
2022-11-10 06:00:00+00:00,0.0,0.0,-0.00928416990315184,0.000160912691600739
2022-11-11 05:00:00+00:00,0.009678423108925305,0.009240746788147902,0.0,0.000160912691600739
2022-11-11 06:00:00+00:00,0.0,0.0,0.0019729652722599855,0.00016123016675313314
2022-11-14 05:00:00+00:00,-0.00850661992059909,-0.008935777048800997,0.0,0.00016123016675313314
2022-11-14 06:00:00+00:00,0.0,0.0,0.0012305285146376743,0.00016142856507074264
2022-11-15 05:00:00+00:00,0.008528942678372786,0.008713116550319144,0.0,0.00016142856507074264
2022-11-15 06:00:00+00:00,0.0,0.0,0.015240972738463698,0.00016388889343019517
2022-11-16 05:00:00+00:00,-0.007628655443545185,-0.008252046497990273,0.0,0.00016388889343019517
2022-11-16 06:00:00+00:00,0.0,0.0,-0.001210681429144378,0.0001636904761904762
2022-11-17 05:00:00+00:00,-0.003059901562777023,-0.0030893228355314273,0.0,0.0001636904761904762
2022-11-17 06:00:00+00:00,0.0,0.0,-0.0029091112541429487,0.00016321428238399446
2022-11-18 05:00:00+00:00,0.00454037280887265,0.00475858190881473,0.0,0.00016321428238399446
2022-11-18 06:00:00+00:00,0.0,0.0,0.005348969913464341,0.00016408731066991413
2022-11-21 05:00:00+00:00,-0.0036360029883996114,-0.003883688698329779,0.0,0.00016408731066991413
2022-11-21 06:00:00+00:00,0.0,0.0,-0.00894804770078017,0.00016261904958694698
2022-11-22 05:00:00+00:00,0.013456849358733258,0.013579987927526016,0.0,0.00016261904958694698
2022-11-22 06:00:00+00:00,0.0,0.0,0.024402123821972044,0.00016658729977077908
2022-11-23 05:00:00+00:00,0.0063017435028640545,0.0059146891478476515,0.0,0.00016658729977077908
2022-11-23 06:00:00+00:00,0.0,0.0,0.0004763828164151551,0.0001666666590978229
2022-11-25 05:00:00+00:00,-0.00022372000783021928,-0.0002830441976333642,0.0,0.0001666666590978229
2022-11-25 06:00:00+00:00,0.0,0.0,-0.005952290396567306,0.00016567461074344696
2022-11-28 05:00:00+00:00,-0.015957015461994684,-0.015444192913123267,0.0,0.00016567461074344696
2022-11-28 06:00:00+00:00,0.0,0.0,0.001916142907233187,0.00016599206697373163
2022-11-29 05:00:00+00:00,-0.0017175128827400243,-0.0015918653377758885,0.0,0.00016599206697373163
2022-11-29 06:00:00+00:00,0.0,0.0,0.0167343278403016,0.00016876983264135935
2022-11-30 05:00:00+00:00,0.031500408881286024,0.030947872397389053,0.0,0.00016876983264135935
2022-11-30 06:00:00+00:00,0.0,0.0,0.0,0.00016876983264135935
2022-12-01 05:00:00+00:00,-0.0007356479257381032,-0.0008676332180498347,0.0,0.00016876983264135935
2022-12-01 06:00:00+00:00,0.0,0.0,-0.014107675957461097,0.00016638888253106012
2022-12-02 05:00:00+00:00,-0.0011538071961944008,-0.001194660488065602,0.0,0.00016638888253106012
2022-12-02 06:00:00+00:00,0.0,0.0,0.003577472906254986,0.00016698413425021702
