,Mean Daily Return,Std Dev Daily Return,Annualized Return,Annualized Volatility,Sharpe Ratio,Max Drawdown,Positive Days %
CRWD,0.002412715747249501,0.028385227362986164,0.8354176817553967,0.45060151506292284,1.349317185988537,-0.4443707693970671,55.77689243027888
NWSA,0.0011831395302242256,0.014056863100036709,0.34712800606550376,0.22314578385826553,1.336127245881016,-0.13453752067975533,52.191235059760956
L,0.0009152610647552024,0.01088842259090196,0.25928021792975686,0.172848350071825,1.334382354372888,-0.06800696864172606,57.37051792828686
RL,0.0016113495440172002,0.019763960029829213,0.5004023173905072,0.31374313896449285,1.2942437129702122,-0.244332844893132,52.589641434262944
WM,0.0008895630415602104,0.010946647146901968,0.25115889641796874,0.17377263624406405,1.2900183326811356,-0.12413963960760488,54.7808764940239
AIG,0.0011670948013407507,0.01442470965652303,0.34169856551938316,0.22898516691283122,1.2843971245081938,-0.12415273981763941,55.57768924302788
HLT,0.0010490663527801057,0.012998567741390098,0.30242270555281436,0.20634586586246847,1.2811728492626469,-0.188501428915834,57.96812749003985
ORLY,0.0009802876803258812,0.01216217743205073,0.2800658130535465,0.19306858131749038,1.2795064518337713,-0.18065491991870697,58.964143426294825
WFC,0.0014169237112518747,0.01767563996867889,0.4287673037504538,0.2805920857262271,1.2725404364535766,-0.17575905274970405,51.79282868525896
CB,0.0009413298918143413,0.011782003571847364,0.26757237304925363,0.18703350838309712,1.2683028553970708,-0.14351443997662428,54.38247011952191
TTWO,0.0013433960911394436,0.01687780057036425,0.4025733051988263,0.2679267779215675,1.2635385592784696,-0.20005900184850922,56.17529880478087
AMP,0.0011581652103320227,0.014593944955742878,0.3386862916434332,0.23167169400156715,1.2597897825260236,-0.1765490015629394,54.7808764940239
SHW,0.0010636395474611946,0.013415238742638638,0.30720950909174216,0.212960312949484,1.2586249627826278,-0.1740011102494542,51.39442231075697
PH,0.001343214531268442,0.016941709479954124,0.40250922069073414,0.2689413004095842,1.2586020122760764,-0.16253938989985728,52.39043824701195
ERIE,0.0014757180737292742,0.01862507225212942,0.45006274587313455,0.2956638559784649,1.2577829418786435,-0.30293592882673215,54.38247011952191
AXON,0.0022381403658635127,0.02829107432037568,0.7566017944933006,0.44910688184735836,1.2558511013627718,-0.30050282803698913,53.38645418326693
FOX,0.0010703597251976377,0.013537182355316507,0.30942276049911177,0.21489610778819457,1.2551676878934264,-0.19740312861479348,53.58565737051792
UBER,0.0019142722782085548,0.024356904500566184,0.6192053160976612,0.38665387209508806,1.2476187332476065,-0.3058836825676897,50.99601593625498
TYL,0.001193684563180528,0.015259938496583005,0.3507082944635269,0.24224401370459703,1.2417582805093057,-0.14430840600412154,52.98804780876494
BKNG,0.0012858840868911893,0.01645513977674013,0.382418674310709,0.2612172458283678,1.2405107054435882,-0.19748776247502453,54.980079681274894
GS,0.001245250565930784,0.015938690246305065,0.36835313142084614,0.2530188636948842,1.2402361548543404,-0.21538203930715139,52.98804780876494
SMCI,0.005096720617154341,0.06613333514011382,2.6006400729339685,1.0498341489121807,1.223406189304986,-0.8484096025557222,50.79681274900398
MO,0.0008510540095032144,0.011080650098941916,0.23908648346451344,0.17589986716034137,1.2192482794731967,-0.1423010371407344,53.98406374501992
NI,0.0009023555285170233,0.011751635980972258,0.255195151790522,0.186551437822867,1.2189324072763408,-0.19041245103819615,56.17529880478087
FOXA,0.001066083151371579,0.013905685752476412,0.30801386436729117,0.2207459178652,1.2170234301215601,-0.1724566499803658,52.191235059760956
VRTX,0.0011961048144237627,0.015680538561594598,0.3515313634176387,0.24892083274522667,1.2109007105214589,-0.2324185815993539,56.77290836653387
MCO,0.0009676237532605215,0.01269031654581636,0.2759912003319509,0.2014525298335098,1.210415108825755,-0.1684556346753815,55.97609561752988
WRB,0.0010474703870101232,0.013750304412956667,0.30189954641584715,0.21827931556870397,1.2092879109448562,-0.13331078868716606,55.17928286852589
PHM,0.0014566818135020583,0.019172332400688507,0.44313338901605803,0.3043513415117265,1.2061186100879244,-0.3204483479286605,52.191235059760956
DELL,0.002426953018036391,0.0320818917184032,0.8419986527442413,0.509284242452385,1.200885693223369,-0.5078686658051641,52.788844621513945
GOOG,0.0013361060581000657,0.017784309095905036,0.40000246060172584,0.28231715464121204,1.192625814995608,-0.22279232601366616,56.17529880478087
IRM,0.001234546722192887,0.016494356092194122,0.36467171051307923,0.2618397855365329,1.188153180599061,-0.34975496830134767,58.366533864541836
TPL,0.002023056704184042,0.0270491817237166,0.6641180715614778,0.42939244805248533,1.1872828499118449,-0.3656489388970895,55.57768924302788
AXP,0.0011356054986233566,0.015188142649385063,0.3311060577336775,0.24110428996347935,1.1869244868949995,-0.21628255679751507,54.581673306772906
SPGI,0.0008811693608092717,0.011855470260090411,0.2485175686793879,0.1881997559035288,1.179888240863403,-0.19871552163511585,56.37450199203188
SO,0.000849003962111535,0.01143686832826086,0.2384470652928523,0.1815546562438156,1.1784274932876841,-0.1546444309515762,53.58565737051792
OKE,0.0010784003575539192,0.014544159138942931,0.3120758009942626,0.23088136866114184,1.1770412297860104,-0.22657316158336882,57.56972111553785
GOOGL,0.0013260200904147302,0.017890184212845526,0.3964533612402814,0.2839978700179386,1.1766182005639874,-0.22137635718163262,55.97609561752988
NOW,0.0015604782319226145,0.021069375582108533,0.48132063617324783,0.33446596841805554,1.1757265359594968,-0.33028306181739686,57.56972111553785
CPAY,0.0012250997795110535,0.01663156507016992,0.36143077773848065,0.2640179105367487,1.1693340948314717,-0.2102866069018724,55.37848605577689
COF,0.0014058924392377518,0.019229513039812563,0.42480659917597974,0.3052590560173064,1.1606040433664566,-0.24173209761301506,51.59362549800797
MMM,0.0013848853461377185,0.01895548176858385,0.41729435997958464,0.30090894444655,1.159789742603334,-0.22869170920904758,49.40239043824701
SPG,0.001037207946231675,0.014389606863466717,0.29854050493142315,0.2284279273483266,1.1442401351031517,-0.16218822894159124,53.18725099601593
PEG,0.0008780451666748388,0.012365873620485517,0.24753586465156974,0.19630215806315154,1.1271775317461175,-0.16688755872976002,54.980079681274894
PKG,0.000983053025468332,0.01389549096661486,0.2809572840972627,0.22058408065684465,1.1230609284239514,-0.22406620379418962,52.589641434262944
BLK,0.0009077255324912407,0.0128540652949194,0.25689334517449613,0.20405196063925712,1.1210224761926868,-0.20376033367550817,54.38247011952191
PNR,0.0011225188424084064,0.015930817794104442,0.32672845130793493,0.25289389239049764,1.1185511267710921,-0.22899250067174026,53.78486055776892
SYF,0.0014526007635400147,0.020722538857952704,0.441652151621458,0.32896010611209175,1.112765303788393,-0.26251186705901686,52.788844621513945
LIN,0.0007049842603769574,0.010075826799453635,0.1943396525950294,0.15994879178828517,1.1107056929204326,-0.1486024966285664,53.18725099601593
T,0.0010699581556062579,0.015300417451626604,0.30929040110246886,0.2428865971948598,1.110104296930235,-0.3141378448399458,53.98406374501992
DVA,0.00149131256520965,0.02144624071361408,0.45576395682273785,0.3404485169127075,1.103869594853284,-0.35037276579702115,53.98406374501992
LYV,0.0012523653119261115,0.01803313453086838,0.3708056088448135,0.2862671359658949,1.1024529851829703,-0.2513254999754334,55.57768924302788
TRV,0.0009652949975631287,0.013943683241452887,0.27524333169212123,0.22134910930286003,1.0989623592886324,-0.130238955414417,54.38247011952191
CPRT,0.0009548657426891868,0.013803085308214804,0.2718993792111153,0.21911718630567426,1.0981619982195063,-0.18025078585455245,54.980079681274894
APH,0.001130846577545142,0.016449912216150414,0.3295124929072224,0.2611342608766643,1.0912904977871551,-0.2155315526686563,52.589641434262944
VTR,0.001038362624901771,0.015178564366107403,0.29891801612696245,0.24095223943024163,1.085971983883561,-0.19345194369099095,53.78486055776892
ATO,0.0007288548693818049,0.010670920030737203,0.20154054949370703,0.16939560396953016,1.084275050710599,-0.168749574410884,54.7808764940239
ADP,0.0007527513166069389,0.011137345281878038,0.20879255340958314,0.17679987528784713,1.072926841583512,-0.1733229170577547,53.98406374501992
RJF,0.0010830277752616386,0.016058598809016156,0.31360506351366424,0.2549223531168886,1.070612270869752,-0.20284988644735102,54.38247011952191
ANET,0.0020137034004570086,0.03009302285878988,0.660208192402465,0.47771192809524016,1.062257873565168,-0.40255743966419844,55.17928286852589
GILD,0.000966752927606678,0.014487221172690265,0.2757114877594389,0.2299775064679678,1.0593285469455924,-0.2658982862298782,53.38645418326693
C,0.001107528683905407,0.01670053235822099,0.3217317231503749,0.26511273229343885,1.0527492434246613,-0.224052249321943,51.992031872509955
FAST,0.0009033765765736996,0.013622981506638033,0.2555178688085029,0.2162581270907775,1.0526813505649781,-0.203637179459756,50.99601593625498
ETN,0.0012659702362504638,0.01909142402318164,0.3755074698957579,0.30306696083653706,1.0526535081703832,-0.2648071734741513,55.77689243027888
MSFT,0.0009258369785249321,0.01396442787014706,0.2626377451267883,0.22167842007425095,1.0524746545475,-0.18518564473353982,54.38247011952191
BX,0.001290948769493653,0.01958638207040404,0.38418190847557954,0.3109241762507009,1.0462971835618629,-0.3082416504298763,54.38247011952191
ABBV,0.0009077860296394359,0.013898128117498725,0.256912489634596,0.22062594412929543,1.036877509451356,-0.19642202985972512,54.38247011952191
GEN,0.0011958895946570947,0.018321431250501105,0.3514581521447533,0.2908437045095584,1.0361722574046082,-0.21387590007600932,50.59760956175299
EBAY,0.0011116622373406903,0.017150434582797067,0.32310770196771,0.27225470869657703,1.0289588200366582,-0.22081525762261567,52.98804780876494
KR,0.0008659669142381489,0.013385725514946021,0.24374778634427718,0.21249180498431508,1.0269744868707835,-0.14163369940995063,53.18725099601593
KLAC,0.0015895186369370136,0.024572338455811048,0.492183801721243,0.39007378011230964,1.0268793159919618,-0.31015366467950556,54.7808764940239
CCL,0.0018580282423245737,0.02873480993048984,0.5964599859315838,0.4561509662807119,1.026465253123352,-0.4284974005703074,50.99601593625498
AZO,0.000838158294854764,0.013057740159205465,0.23506972201273468,0.20728519887455168,1.018962721169627,-0.15620142126974723,54.581673306772906
MAR,0.0009228238369077302,0.01442186292717836,0.2616802581255975,0.22893997648545578,1.015775446781885,-0.21885040933025268,55.17928286852589
ROL,0.0008883412517272558,0.013889435400901162,0.25077407713696354,0.2204879515312871,1.0153026225721118,-0.26330270800957634,55.77689243027888
TPR,0.0014410232839625488,0.022557521720538314,0.4374582842034733,0.35808955599889336,1.014097902256844,-0.3954436683998276,48.40637450199203
K,0.0008424122296918287,0.013236927761557101,0.23639330347558363,0.21012971387764187,1.010270646472948,-0.26244362606460125,53.18725099601593
PANW,0.0016172132089670595,0.025455225734894747,0.5026174375727208,0.40408918116925735,1.008534124770337,-0.3049349815254886,56.77290836653387
WTW,0.0008092682888737145,0.012746597385289864,0.22611806515028077,0.20234596046245887,1.0078560912710295,-0.18376949729159942,52.98804780876494
ORCL,0.0013993436485002023,0.022082026722173496,0.42246047473782844,0.35054130690692314,1.005971600133515,-0.24889892196218888,55.57768924302788
PPL,0.0006863467866442101,0.010944581007120863,0.1887472984983598,0.17373983729185585,0.9955079556325136,-0.20297392950131854,53.78486055776892
CBRE,0.001115329678635117,0.017913065981771472,0.32432971565855984,0.2843611068387504,0.9884019729021135,-0.26037566721802585,51.992031872509955
DUK,0.0006758393514654861,0.01088112791201457,0.18560594617171322,0.17273255063444437,0.9859839152710392,-0.12481737695298611,52.788844621513945
ROP,0.000657426398711394,0.010760627775797189,0.18012104997249212,0.17081967027416078,0.9698616805042023,-0.12576007993875082,54.7808764940239
ESS,0.0008477384843846945,0.013896699767423798,0.23805252167709812,0.22060326977479505,0.9683904426395372,-0.15310022081256702,54.581673306772906
BKR,0.0010266882111114456,0.01704290455287096,0.29510620693082656,0.2705477223906421,0.9563023739912041,-0.229945600763644,51.992031872509955
PCAR,0.0009306738732033147,0.015539424891372394,0.2641762803802403,0.24668072267722949,0.9507423746042245,-0.26162605894016755,53.38645418326693
NDAQ,0.000806910985659061,0.013493110333530584,0.22539050552672313,0.2141964861316663,0.9493226152229667,-0.17587319776495647,55.97609561752988
IP,0.0010815812699456495,0.018097745449855644,0.3131268338208191,0.2872928025076128,0.9487132209623711,-0.19043720986465051,53.18725099601593
GWW,0.000817435408051756,0.013691319159737864,0.22864209950316638,0.21734295370248122,0.9477819240048861,-0.21745647994242556,52.589641434262944
PAYX,0.0007616707421639801,0.012759714070731927,0.21151054605061304,0.2025541813886898,0.947603380534511,-0.14170153383691686,54.18326693227091
CL,0.0006172001856720533,0.010398268442227304,0.16822612820784055,0.1650673941829467,0.9422481499706493,-0.2038570039782872,53.58565737051792
CMG,0.0010355786328620441,0.01763253136182738,0.2980080023300511,0.2799077578076538,0.9323279123280493,-0.28915484380331613,54.980079681274894
SYK,0.0007363906107544506,0.01257545066085445,0.20382277748461486,0.1996290904391024,0.9295761128898722,-0.16560253199763253,53.18725099601593
ABT,0.0007118672418016661,0.012214185846248823,0.19641157680563803,0.19389418929779637,0.9251981484525007,-0.20878328676333469,52.191235059760956
CAT,0.0010028308536661399,0.017211570047271106,0.287351163091063,0.27322520410828544,0.9249270247546825,-0.21332789828505017,52.788844621513945
DFS,0.0013390355302855934,0.023235749367139433,0.40103498020727546,0.3688560861100643,0.9148200784500015,-0.334197595887721,53.58565737051792
SNA,0.0008249921052186322,0.01432535353715232,0.23098209319286211,0.22740793741430712,0.9142073617964033,-0.14696095998908965,52.98804780876494
EQT,0.0012567870506233838,0.02185816102455702,0.37233200286348445,0.3469875491290961,0.9127426547494397,-0.31619002728369916,49.20318725099602
LRCX,0.0014726345112661943,0.025689864220868188,0.44893805840958745,0.40781395166059997,0.9099833277600307,-0.35917108277929866,50.59760956175299
ACGL,0.0008682438733523059,0.01521391194615482,0.2444610271364922,0.24151336486776212,0.9059434710976809,-0.19309805848972472,54.581673306772906
BAC,0.0008897377672136856,0.01559269900538439,0.25121393826978844,0.24752642301918776,0.9058181126807144,-0.2226723468184859,49.60159362549801
IT,0.0008393331889242502,0.014847134626973242,0.23543514078716288,0.23569095542920163,0.8974123051253293,-0.18075388264016512,54.581673306772906
AON,0.0006916842187749431,0.012275370828137408,0.19034617610014437,0.19486547077409147,0.8944859365739437,-0.19425831102820046,54.18326693227091
CTSH,0.0007530709041672413,0.013365074231426964,0.2088898354779949,0.2121639760216408,0.8944679083068646,-0.19148972937372843,53.18725099601593
CHD,0.0006308448770496618,0.011214060511123515,0.17224742982699426,0.17801769179797616,0.8930174715270751,-0.13962639956938405,54.581673306772906
AAPL,0.0007774935798566258,0.013895949861148463,0.2163471829050716,0.2205913653817282,0.8881960623654523,-0.18959713950233803,54.38247011952191
FIS,0.0009054987288939688,0.01620236105813694,0.2561888701733508,0.25720450807144607,0.8871760506541934,-0.2435988484327507,51.39442231075697
DECK,0.0013812033249787621,0.024843085436571564,0.41598172051998095,0.3943717551881931,0.8825764860583214,-0.47541571155328555,54.38247011952191
PWR,0.0011775264088525407,0.02118770683244425,0.3452260750048668,0.3363444187823494,0.8822404608499256,-0.33885426494726756,54.18326693227091
RTX,0.0007502612577794985,0.013508191265063115,0.20803484951009032,0.21443588849791193,0.8816893398059843,-0.3283623737539949,51.19521912350598
PG,0.0005436108946728113,0.009806621452877506,0.1467739327359947,0.1556752893963888,0.8799723192338977,-0.11764049576256952,55.77689243027888
FITB,0.0010652129855552926,0.019263204883861063,0.3077273774574347,0.3057938974606874,0.8778254719567886,-0.2194993356913475,53.18725099601593
LDOS,0.0009237905315801854,0.01680578208946411,0.2619873661910035,0.26678351997999294,0.8725996792293051,-0.36862766949365644,53.98406374501992
IR,0.0008941892274357843,0.016271562846565245,0.25261704530986884,0.25830305240621926,0.8723694250404923,-0.24043994354527243,51.79282868525896
GLW,0.0008957216967378416,0.016323659436123315,0.25310044450979285,0.2591300601269708,0.8710755806074175,-0.2519319147446627,53.18725099601593
DTE,0.0006414578618087881,0.011714062305015803,0.1753847706147218,0.18595497420832718,0.8692823725958493,-0.17969611717476486,56.97211155378486
AMGN,0.000822923677696259,0.015079209860203367,0.23034114666023853,0.23937503554470696,0.8663257900205157,-0.22740562324299507,51.992031872509955
PRU,0.0007918842567591919,0.014557692217384136,0.22076274257978445,0.2310961996213132,0.8635141254175438,-0.17907142395461884,55.17928286852589
CRM,0.0010874242093007163,0.02004460973133762,0.3150596354467021,0.31819831485878736,0.8611953236314033,-0.3111121419652758,52.788844621513945
INTU,0.0009805955580466956,0.018321144865657325,0.2801650337661006,0.29083915829110296,0.8496451512228388,-0.2119581598926179,52.39043824701195
MLM,0.000795136548557916,0.014881855213205107,0.22176286847119697,0.23624212764846497,0.848173914750538,-0.25500798470634234,54.7808764940239
MU,0.00159678712066158,0.029963053326514832,0.4949151212173206,0.4756487257327492,0.8459821978642441,-0.44973590264448593,51.19521912350598
PNW,0.0006418342615757742,0.012158434711279403,0.17549619287286822,0.19300916746716426,0.8380028577897035,-0.1952117956176751,54.581673306772906
KO,0.00046282161217287563,0.008771362671282045,0.12367443946000578,0.1392410657242049,0.8376196035340326,-0.17266471844987796,53.18725099601593
MAS,0.0008323371131810913,0.015825958257743807,0.23326078960083318,0.25122929885567497,0.8348904903887449,-0.21684748938437148,51.59362549800797
NTAP,0.0010556382515303582,0.02020572208533171,0.3045791876945261,0.32075589418963874,0.8293560436597067,-0.3251313994448226,53.98406374501992
EXPE,0.0013431690466974317,0.025868781565714292,0.40249316662880874,0.4106541764587926,0.8242424384589637,-0.3134758596539806,52.191235059760956
JBL,0.0012374035648554612,0.02387330533142783,0.3656533109715101,0.3789769732804228,0.8228090895455061,-0.3683021024146047,54.581673306772906
MET,0.0007951223645772498,0.015359929017224562,0.22175850492443483,0.2438313140110856,0.821760062632305,-0.19767376323474972,55.37848605577689
CINF,0.000742620552297276,0.014377318721927644,0.20571279890440164,0.22823285914880131,0.8199537081420137,-0.16064275306051856,52.39043824701195
CARR,0.0009455582273425148,0.018418992373974333,0.2689224682404048,0.29239243933158776,0.8149344553334755,-0.24467315902730757,53.58565737051792
DLR,0.0009567825863765233,0.018646090898897155,0.2725133247952993,0.2959975166519201,0.8145649818083358,-0.2509291171079985,53.58565737051792
AVB,0.0006370462520384786,0.012420558442249655,0.17407962513547304,0.19717025269641839,0.8141981527044662,-0.17052818198391362,52.589641434262944
VZ,0.000733032675942516,0.014324499322706857,0.20280528129418474,0.22739437718037306,0.8123518119842853,-0.19236549032607775,54.18326693227091
STX,0.0010477540229040202,0.020485504406550784,0.3019925072424381,0.3251973008487071,0.8119194503851394,-0.2342324299833235,52.589641434262944
DPZ,0.0009074463415685524,0.017797925054295883,0.256804998335163,0.282533301279796,0.8093788485797442,-0.24377857382588608,50.99601593625498
CSCO,0.0006108242315146079,0.011991525164361435,0.16635174915052842,0.1903595605516398,0.8086155793573838,-0.20164163327165763,55.17928286852589
DGX,0.000635727848739026,0.012495961764574761,0.17368986449046608,0.19836724332982003,0.8076102444790673,-0.1723591717132592,50.0
VMC,0.0007454864673801365,0.01471328795336305,0.20658324409613815,0.23356620535608683,0.8043226523006002,-0.24429540678738826,54.980079681274894
CMS,0.0005704953722525444,0.011348773078704672,0.15456522070071,0.1801561875117445,0.7980010889066415,-0.1961094201139736,53.78486055776892
EMR,0.0007713113847773347,0.015357748326255373,0.2144551589966055,0.24379669661514106,0.7972645719261847,-0.1836365494708515,52.191235059760956
CMI,0.0007806038834203222,0.01557774845794972,0.2173001825644556,0.24728909043632927,0.7954745527788241,-0.18561750109841724,53.38645418326693
LNT,0.0005889701283340457,0.011840319661023934,0.15994986212944262,0.18795924759946753,0.7896417666900684,-0.16348492310023488,51.39442231075697
UHS,0.0008466500226700234,0.01711100641069165,0.23771326728282127,0.27162880586833227,0.7854682607420758,-0.31955595327578123,54.581673306772906
