Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-05-27 00:00:00-04:00,258.2246898081662,259.4052734375,253.65103818885672,259.4052734375,5152400,0.0,0.0,0.0
2020-05-28 00:00:00-04:00,260.3162708970613,262.1847787317042,258.2525547177964,258.89398193359375,4630600,0.0,0.0,0.0
2020-05-29 00:00:00-04:00,258.4571144931997,260.61379687011345,255.97506590412598,260.0560302734375,7049300,0.0,0.0,0.0
2020-06-01 00:00:00-04:00,259.4239177149166,261.67353763421704,258.9591169285435,261.1901550292969,3888200,0.0,0.0,0.0
2020-06-02 00:00:00-04:00,261.9523968337149,263.3374938964844,260.7160110359593,263.3374938964844,4343900,0.0,0.0,0.0
2020-06-03 00:00:00-04:00,265.12235583608924,267.66014974311094,264.87134527794524,266.814208984375,5568100,0.0,0.0,0.0
2020-06-04 00:00:00-04:00,265.8660887134212,267.4928917038005,264.1928169852796,266.13568115234375,3818600,0.0,0.0,0.0
2020-06-05 00:00:00-04:00,271.09968432431475,274.58568987653734,271.081074138424,272.9402770996094,6015500,0.0,0.0,0.0
2020-06-08 00:00:00-04:00,273.7025371446857,276.38909884471497,273.1912677153517,276.2496643066406,5559700,0.0,0.0,0.0
2020-06-09 00:00:00-04:00,273.75838927751283,275.5246551623659,272.95894545105665,274.28826904296875,4686400,0.0,0.0,0.0
2020-06-10 00:00:00-04:00,274.72501299842486,275.52448469945153,271.9919834844433,272.57763671875,5602600,0.0,0.0,0.0
2020-06-11 00:00:00-04:00,266.20067128770035,266.7212742261098,256.38408174065523,256.86749267578125,7748200,0.0,0.0,0.0
2020-06-12 00:00:00-04:00,263.4026418131775,264.14631180981513,255.17566126786164,259.9631042480469,6232200,0.0,0.0,0.0
2020-06-15 00:00:00-04:00,254.6271526776445,263.40259319018026,253.56739334041148,262.33355712890625,4431400,0.0,0.0,0.0
2020-06-16 00:00:00-04:00,269.63089423907275,269.77035715451416,262.9191705104894,267.4649353027344,5295000,0.0,0.0,0.0
2020-06-17 00:00:00-04:00,268.4038105390728,268.67337450731355,265.7544409926579,266.2378234863281,2662800,0.0,0.0,0.0
2020-06-18 00:00:00-04:00,264.90849417579926,266.9071313767857,264.5180491317662,266.4795227050781,2756300,0.0,0.0,0.0
2020-06-19 00:00:00-04:00,269.6215941399206,269.835384302583,263.700037845753,264.90850830078125,3479500,0.0,0.0,0.0
2020-06-22 00:00:00-04:00,264.33218589032623,266.97225068301645,263.31892368381097,266.66546630859375,2518000,0.0,0.0,0.0
2020-06-23 00:00:00-04:00,269.12889939733276,269.98411676365157,267.502097013793,267.8739318847656,2503600,0.0,0.0,0.0
2020-06-24 00:00:00-04:00,265.94033673672044,266.5167133930208,259.33088487941603,261.02276611328125,4532300,0.0,0.0,0.0
2020-06-25 00:00:00-04:00,260.5301469234635,264.09981357313234,258.6337517639183,263.78375244140625,3897400,0.0,0.0,0.0
2020-06-26 00:00:00-04:00,262.81694703767425,263.00287869229805,257.0534061745846,257.60186767578125,4479000,0.0,0.0,0.0
2020-06-29 00:00:00-04:00,258.7352372704255,261.3796708307218,256.70750456284577,261.3609924316406,3464600,1.433,0.0,0.0
2020-06-30 00:00:00-04:00,260.97795647936977,266.2668538412869,260.84712209321765,264.84649658203125,5215700,0.0,0.0,0.0
2020-07-01 00:00:00-04:00,265.724929014521,267.724630988394,265.3324827969002,266.65936279296875,3712600,0.0,0.0,0.0
2020-07-02 00:00:00-04:00,269.827101082398,271.0325000982128,267.416246017458,268.00494384765625,3661100,0.0,0.0,0.0
2020-07-06 00:00:00-04:00,271.6117736439196,272.4620829580447,270.8922416627671,272.1630859375,3573800,0.0,0.0,0.0
2020-07-07 00:00:00-04:00,270.6774178469086,272.5556101608083,269.0141270297149,269.3411560058594,3420300,0.0,0.0,0.0
2020-07-08 00:00:00-04:00,270.05135818879575,271.4997191184402,268.4534844346951,271.34088134765625,2434200,0.0,0.0,0.0
2020-07-09 00:00:00-04:00,271.93881910757295,272.2004593394059,266.69666101085534,269.95782470703125,3164600,0.0,0.0,0.0
2020-07-10 00:00:00-04:00,269.78971174239797,272.86400674520934,268.5001886128505,272.6677551269531,2712400,0.0,0.0,0.0
2020-07-13 00:00:00-04:00,274.81694066878487,277.01286543763314,269.6868805669539,270.2008361816406,3657900,0.0,0.0,0.0
2020-07-14 00:00:00-04:00,268.92056476513255,274.08797972299715,267.8366187257224,273.8169860839844,4053100,0.0,0.0,0.0
2020-07-15 00:00:00-04:00,276.7698930888344,277.2931736288407,274.1161050597595,276.2466125488281,6601400,0.0,0.0,0.0
2020-07-16 00:00:00-04:00,274.5366218118324,275.76072773171245,273.929245583264,275.4430236816406,3082900,0.0,0.0,0.0
2020-07-17 00:00:00-04:00,276.3307107448596,276.91940848705383,274.4898753761391,276.1718444824219,2246000,0.0,0.0,0.0
2020-07-20 00:00:00-04:00,275.9662772009956,279.09663563062156,275.28415888741523,278.4705810546875,2539900,0.0,0.0,0.0
2020-07-21 00:00:00-04:00,280.1992619019917,280.65715378394106,278.14352497243794,279.0499267578125,3305500,0.0,0.0,0.0
2020-07-22 00:00:00-04:00,278.66681684925817,280.85338826717026,278.56401431444885,280.6384582519531,4121100,0.0,0.0,0.0
2020-07-23 00:00:00-04:00,280.26475143731716,280.90951310655413,276.01308861939526,277.2839050292969,3487100,0.0,0.0,0.0
2020-07-24 00:00:00-04:00,275.52707238747576,276.41479569731587,274.06935828042776,275.4897155761719,2851000,0.0,0.0,0.0
2020-07-27 00:00:00-04:00,276.1064518333668,277.63890811669745,275.41495157443967,277.4987487792969,2253300,0.0,0.0,0.0
2020-07-28 00:00:00-04:00,276.760562911205,277.83515594924273,275.4617149133411,275.7794189453125,3135600,0.0,0.0,0.0
2020-07-29 00:00:00-04:00,276.59234381733506,279.63860645902975,276.4988947546073,279.1153259277344,2370800,0.0,0.0,0.0
2020-07-30 00:00:00-04:00,276.34935463733115,278.5172472050344,274.41509896167486,278.09674072265625,2951700,0.0,0.0,0.0
2020-07-31 00:00:00-04:00,279.8161468257915,280.42352294921875,275.88216092357646,280.42352294921875,4460300,0.0,0.0,0.0
2020-08-03 00:00:00-04:00,281.87190169740745,282.9652016031259,281.3860064707835,282.1896057128906,3767700,0.0,0.0,0.0
2020-08-04 00:00:00-04:00,281.4700599317327,283.3763122558594,281.4700599317327,283.3763122558594,2129200,0.0,0.0,0.0
2020-08-05 00:00:00-04:00,284.63779291266616,285.3760034094402,284.35747425143506,285.14239501953125,2615100,0.0,0.0,0.0
2020-08-06 00:00:00-04:00,284.6098041823048,287.1421400447087,284.30145360821666,287.05804443359375,4088200,0.0,0.0,0.0
2020-08-07 00:00:00-04:00,286.151633436638,287.4318030036924,285.3012953737316,287.20751953125,3319600,0.0,0.0,0.0
2020-08-10 00:00:00-04:00,287.69342901522776,288.2727733000386,285.8619470949693,288.1232604980469,2118200,0.0,0.0,0.0
2020-08-11 00:00:00-04:00,289.22589485382406,289.7865607505891,285.06768219584166,285.7965393066406,3571200,0.0,0.0,0.0
2020-08-12 00:00:00-04:00,288.0391782588149,290.43132616837505,287.99246798206,289.7118225097656,2947400,0.0,0.0,0.0
2020-08-13 00:00:00-04:00,289.0203316432072,290.4033037834792,288.3288598313979,289.2165832519531,4074200,0.0,0.0,0.0
2020-08-14 00:00:00-04:00,288.88017229171254,289.693125047035,288.12328327698793,289.2165832519531,2097600,0.0,0.0,0.0
2020-08-17 00:00:00-04:00,290.08558377724876,290.4873834016302,289.7585262973317,290.1510009765625,2183400,0.0,0.0,0.0
2020-08-18 00:00:00-04:00,290.5434623178614,291.1228066468456,289.00165242244935,290.7583923339844,2415800,0.0,0.0,0.0
2020-08-19 00:00:00-04:00,291.12277581035124,291.80492260232324,289.0296536778841,289.52490234375,2498300,0.0,0.0,0.0
2020-08-20 00:00:00-04:00,287.90833810558485,290.86115186047624,287.82424249911463,290.440673828125,2409300,0.0,0.0,0.0
2020-08-21 00:00:00-04:00,290.1229327294477,291.6367104857443,289.8332606164106,291.47784423828125,2316200,0.0,0.0,0.0
2020-08-24 00:00:00-04:00,293.7485327039072,294.5054501549573,292.8234525655631,294.4400329589844,2349600,0.0,0.0,0.0
2020-08-25 00:00:00-04:00,294.99135574745134,295.5239897620127,293.87937744336057,295.4679260253906,2890800,0.0,0.0,0.0
2020-08-26 00:00:00-04:00,295.98183932733116,298.6730126264205,295.5146225328129,298.4861145019531,2606000,0.0,0.0,0.0
2020-08-27 00:00:00-04:00,299.2243268163347,300.42040067680813,297.5890680257145,299.08416748046875,2295900,0.0,0.0,0.0
2020-08-28 00:00:00-04:00,300.0840124750566,301.14925192371476,298.972034237579,301.02777099609375,3538700,0.0,0.0,0.0
2020-08-31 00:00:00-04:00,300.8689395773294,301.6631853207973,299.76628626113404,299.97186279296875,5068000,0.0,0.0,0.0
2020-09-01 00:00:00-04:00,300.71008664743226,302.84994766228914,299.89713394535016,302.7751770019531,3008000,0.0,0.0,0.0
2020-09-02 00:00:00-04:00,304.56929673057493,308.05474440313395,303.48535030814384,307.1856994628906,5273100,0.0,0.0,0.0
2020-09-03 00:00:00-04:00,305.5691254521558,306.0363422289009,294.16902469291585,296.55181884765625,6892000,0.0,0.0,0.0
2020-09-04 00:00:00-04:00,296.9349986967615,298.64502840684975,286.77770852604937,294.1784362792969,5133900,0.0,0.0,0.0
2020-09-08 00:00:00-04:00,289.06704256892573,290.22573111844264,285.79652493831446,286.0955505371094,4278300,0.0,0.0,0.0
2020-09-09 00:00:00-04:00,289.81466199560793,294.02896791707684,289.01106254731184,291.7395935058594,3339800,0.0,0.0,0.0
2020-09-10 00:00:00-04:00,293.45883496521617,294.07556450918634,285.7684653615784,286.6374816894531,3589000,0.0,0.0,0.0
2020-09-11 00:00:00-04:00,288.3194866439146,289.2913056088804,284.2266912770089,286.8524475097656,3690100,0.0,0.0,0.0
2020-09-14 00:00:00-04:00,289.74915097544897,292.24410117307735,289.3099660536436,290.580810546875,3056100,0.0,0.0,0.0
2020-09-15 00:00:00-04:00,292.91691230138844,293.65512285668586,291.0947553089831,292.075927734375,2570900,0.0,0.0,0.0
2020-09-16 00:00:00-04:00,293.2345823488507,294.51475171609155,290.6462117492706,290.89849853515625,2313400,0.0,0.0,0.0
2020-09-17 00:00:00-04:00,286.3852009640211,289.9266835407053,285.899277273654,288.3568420410156,2848300,0.0,0.0,0.0
2020-09-18 00:00:00-04:00,289.15114591606573,289.18853124607904,282.7128844913767,285.00225830078125,3420800,0.0,0.0,0.0
2020-09-21 00:00:00-04:00,280.76926112303664,281.9653349741416,277.3679091771958,281.9092712402344,4536800,0.0,0.0,0.0
2020-09-22 00:00:00-04:00,283.2361764144731,285.2265246969694,280.95618449186395,284.7593078613281,2741500,0.0,0.0,0.0
2020-09-23 00:00:00-04:00,285.26390234144213,285.51618915989513,277.6856591595454,278.1622009277344,2755800,0.0,0.0,0.0
2020-09-24 00:00:00-04:00,276.8819940712809,281.694320996671,275.69527376669663,278.92840576171875,3130700,0.0,0.0,0.0
2020-09-25 00:00:00-04:00,278.06867674543213,284.1051370006204,277.2650777148523,283.39495849609375,2683800,0.0,0.0,0.0
2020-09-28 00:00:00-04:00,287.2635958887421,288.75866686680206,286.3384872140026,288.1419372558594,2437900,0.0,0.0,0.0
2020-09-29 00:00:00-04:00,287.94391923088807,288.572671331728,285.8887833502015,286.4987487792969,2303900,1.309,0.0,0.0
2020-09-30 00:00:00-04:00,287.1932026095561,291.6131395213308,287.01490105378724,288.70404052734375,4304500,0.0,0.0,0.0
2020-10-01 00:00:00-04:00,291.0595079695214,291.9509872055531,288.80731221767456,290.53399658203125,3005700,0.0,0.0,0.0
2020-10-02 00:00:00-04:00,285.9544645970178,289.5767409167102,285.47586270385585,287.831298828125,3125100,0.0,0.0,0.0
2020-10-05 00:00:00-04:00,289.67998686798444,293.0582942719925,289.67998686798444,292.8612060546875,2364500,0.0,0.0,0.0
2020-10-06 00:00:00-04:00,293.0207736868501,294.96330418382377,288.2629915611797,288.7697448730469,3389800,0.0,0.0,0.0
2020-10-07 00:00:00-04:00,291.4817783238408,294.4847250826443,291.47241362500876,293.724609375,1707800,0.0,0.0,0.0
2020-10-08 00:00:00-04:00,295.563889444474,296.39909454445973,294.7099263092225,296.3240051269531,1731700,0.0,0.0,0.0
2020-10-09 00:00:00-04:00,297.91930815948547,299.448932770053,297.3374940804716,298.9609375,2794100,0.0,0.0,0.0
2020-10-12 00:00:00-04:00,301.3633805482731,305.19211097713463,300.9129298820784,303.78448486328125,2194300,0.0,0.0,0.0
2020-10-13 00:00:00-04:00,303.70938884709597,303.793842967545,300.9598043918807,301.8419189453125,2229700,0.0,0.0,0.0
2020-10-14 00:00:00-04:00,302.3767922591893,303.3902702374884,299.2893916429954,299.9556884765625,1902100,0.0,0.0,0.0
2020-10-15 00:00:00-04:00,296.2677224432038,300.0120270033288,295.81730046055327,299.59912109375,2481700,0.0,0.0,0.0
2020-10-16 00:00:00-04:00,300.9034791638628,302.36740775205277,299.2612490108607,299.345703125,1669600,0.0,0.0,0.0
2020-10-19 00:00:00-04:00,300.5750758102923,301.12876726696277,294.0343055163364,294.8226013183594,2229600,0.0,0.0,0.0
2020-10-20 00:00:00-04:00,296.0518410906072,299.0453939718475,295.39493765628316,295.98614501953125,3066600,0.0,0.0,0.0
2020-10-21 00:00:00-04:00,295.9861375241415,297.9661838358956,295.21662863786975,295.45123291015625,2607700,0.0,0.0,0.0
2020-10-22 00:00:00-04:00,295.65774879571575,297.62843083035654,293.7152181342174,297.07476806640625,2362400,0.0,0.0,0.0
2020-10-23 00:00:00-04:00,298.2665889541454,298.2665889541454,295.8266979376254,298.0882873535156,1429300,0.0,0.0,0.0
2020-10-26 00:00:00-04:00,294.9539473942822,295.6765184254197,289.37035285023376,292.5985107421875,3335800,0.0,0.0,0.0
2020-10-27 00:00:00-04:00,292.95512994627484,293.2272790043708,291.4348983773002,291.6319580078125,2196100,0.0,0.0,0.0
2020-10-28 00:00:00-04:00,286.3392705147278,286.9116913117522,281.16858211447027,281.59088134765625,5650500,0.0,0.0,0.0
2020-10-29 00:00:00-04:00,281.82544654195675,287.3902533915995,280.295821998933,284.5562438964844,5365200,0.0,0.0,0.0
2020-10-30 00:00:00-04:00,282.9891297260153,284.2090608082709,278.1187414581414,281.3562927246094,5892100,0.0,0.0,0.0
2020-11-02 00:00:00-05:00,284.6876198793171,286.50815152876606,282.11636592911856,284.6313171386719,4080400,0.0,0.0,0.0
2020-11-03 00:00:00-05:00,287.69062758544027,291.60381208419227,287.240176926193,289.65191650390625,3378300,0.0,0.0,0.0
2020-11-04 00:00:00-05:00,293.90293518699946,299.9651033121956,292.7862162378547,296.17388916015625,5750200,0.0,0.0,0.0
2020-11-05 00:00:00-05:00,301.17566716009054,303.624922701797,300.78151927153874,301.97332763671875,3950300,0.0,0.0,0.0
2020-11-06 00:00:00-05:00,301.64485343167064,303.0337213188578,299.7586255305285,301.9357604980469,3640600,0.0,0.0,0.0
2020-11-09 00:00:00-05:00,313.769156388398,314.5574520258287,305.2483409451201,305.69879150390625,8097300,0.0,0.0,0.0
2020-11-10 00:00:00-05:00,304.76972182612207,306.2054988933836,302.2266194156325,305.30462646484375,4120800,0.0,0.0,0.0
2020-11-11 00:00:00-05:00,307.2565232018145,308.2700010152965,306.08350188897094,307.4535827636719,2773500,0.0,0.0,0.0
2020-11-12 00:00:00-05:00,306.6184888501038,307.2753924784065,302.8554545901271,304.61029052734375,2532700,0.0,0.0,0.0
2020-11-13 00:00:00-05:00,306.3463114460127,309.42431876723094,305.82080009640623,308.7486572265625,1996100,0.0,0.0,0.0
2020-11-16 00:00:00-05:00,311.2259902176433,312.605464343843,310.06236230974105,312.49285888671875,3018800,0.0,0.0,0.0
2020-11-17 00:00:00-05:00,310.3627903263196,312.0237787787792,308.97392229447536,310.9352111816406,3052100,0.0,0.0,0.0
2020-11-18 00:00:00-05:00,311.2072645815814,311.6858664623917,307.13453784177295,307.1626892089844,2647800,0.0,0.0,0.0
2020-11-19 00:00:00-05:00,306.63716518482374,308.82366431594664,305.37029643653,308.44830322265625,2962200,0.0,0.0,0.0
2020-11-20 00:00:00-05:00,308.1855624908916,308.42016676531557,306.2993349602934,306.3837890625,3516800,0.0,0.0,0.0
2020-11-23 00:00:00-05:00,308.06361516224206,309.30233281135736,305.9803277117197,308.19500732421875,2222600,0.0,0.0,0.0
2020-11-24 00:00:00-05:00,310.6349120182726,313.6660104771474,309.7715840627427,313.1874084472656,2659700,0.0,0.0,0.0
2020-11-25 00:00:00-05:00,313.12165414223796,313.12165414223796,311.69524178631735,312.67120361328125,2256900,0.0,0.0,0.0
2020-11-27 00:00:00-05:00,313.70350099620686,314.0037727420412,312.66184298845945,313.562744140625,984700,0.0,0.0,0.0
2020-11-30 00:00:00-05:00,312.8682984697703,313.08414474223355,309.71523032618444,312.1551208496094,4175700,0.0,0.0,0.0
2020-12-01 00:00:00-05:00,315.2331776503779,316.9973782617284,314.6701214969477,315.5897521972656,3224200,0.0,0.0,0.0
2020-12-02 00:00:00-05:00,314.5762066826476,316.3498002522768,314.04130201949766,316.2559814453125,2270300,0.0,0.0,0.0
2020-12-03 00:00:00-05:00,316.162109375,317.46649425533445,315.195540905152,316.162109375,2851100,0.0,0.0,0.0
2020-12-04 00:00:00-05:00,316.7157428710143,318.91163525166763,316.66883347550447,318.88348388671875,2907000,0.0,0.0,0.0
2020-12-07 00:00:00-05:00,318.18917675418254,318.71468817750025,317.1006091949602,318.2923889160156,1943100,0.0,0.0,0.0
2020-12-08 00:00:00-05:00,317.08183914535863,319.7187894997511,317.0442944341941,319.2120361328125,1948200,0.0,0.0,0.0
2020-12-09 00:00:00-05:00,319.803238646459,319.93460217615603,315.55220943680223,316.3780212402344,2545800,0.0,0.0,0.0
2020-12-10 00:00:00-05:00,315.0641874146818,317.18501949029724,314.21961764664167,316.22784423828125,2738600,0.0,0.0,0.0
2020-12-11 00:00:00-05:00,314.66065168556764,316.0588840722165,313.21548125857555,315.82427978515625,2387900,0.0,0.0,0.0
2020-12-14 00:00:00-05:00,317.898245694448,318.864814343541,314.2665754171589,314.3791809082031,2654600,0.0,0.0,0.0
2020-12-15 00:00:00-05:00,316.84725582861665,318.7240905761719,315.5334485947476,318.7240905761719,2757400,0.0,0.0,0.0
2020-12-16 00:00:00-05:00,318.9023423825964,320.03784794909063,318.0859239036652,319.2120361328125,2943200,0.0,0.0,0.0
2020-12-17 00:00:00-05:00,320.72284998789036,321.17330057310687,319.96273431411475,320.9480895996094,2627000,0.0,0.0,0.0
2020-12-18 00:00:00-05:00,321.30470582378183,321.4079179780995,317.8419437740694,319.6624755859375,6025700,0.0,0.0,0.0
2020-12-21 00:00:00-05:00,316.08705286967404,319.4184511125481,313.5345569401897,318.6770935058594,3918100,0.0,0.0,0.0
2020-12-22 00:00:00-05:00,318.92493494938395,319.0003026696092,317.0404256351217,318.04864501953125,2371900,1.383,0.0,0.0
2020-12-23 00:00:00-05:00,318.9908346269796,320.1309544781188,318.1899125806789,318.302978515625,3682200,0.0,0.0,0.0
2020-12-24 00:00:00-05:00,318.8306840574979,319.593907982249,318.2653255470416,319.5750732421875,1447500,0.0,0.0,0.0
2020-12-28 00:00:00-05:00,322.006015241976,322.68443957238276,321.3935556220322,322.3546447753906,2798800,0.0,0.0,0.0
2020-12-29 00:00:00-05:00,323.78697179251344,323.9188724914801,321.18633974225276,321.67633056640625,2555500,0.0,0.0,0.0
2020-12-30 00:00:00-05:00,322.51496490015325,323.1085900123183,321.84597205794637,322.10980224609375,2009100,0.0,0.0,0.0
2020-12-31 00:00:00-05:00,322.0815246004806,324.4842627037917,321.52559775025304,323.8435363769531,3507000,0.0,0.0,0.0
2021-01-04 00:00:00-05:00,325.09660941875416,325.16257412938745,316.00386002290844,319.4525146484375,5402600,0.0,0.0,0.0
2021-01-05 00:00:00-05:00,318.85893947790487,322.6185547509825,318.8495364858647,321.5538024902344,3299700,0.0,0.0,0.0
2021-01-06 00:00:00-05:00,320.16874194661006,326.4912631173903,319.7070175764545,323.5043029785156,4805000,0.0,0.0,0.0
2021-01-07 00:00:00-05:00,325.7751397258477,329.0353617812497,325.58670603387,328.33807373046875,3638900,0.0,0.0,0.0
2021-01-08 00:00:00-05:00,329.6760804142407,330.3733396934478,326.6231843751917,330.1849060058594,3758500,0.0,0.0,0.0
2021-01-11 00:00:00-05:00,327.3015451615085,329.61951218919233,327.1508097296872,328.027099609375,2975000,0.0,0.0,0.0
2021-01-12 00:00:00-05:00,328.18725957549543,328.9881817216686,325.99181905066234,328.05535888671875,2298400,0.0,0.0,0.0
2021-01-13 00:00:00-05:00,328.0082047483505,329.8456125510015,327.26384438684585,328.8750915527344,3039900,0.0,0.0,0.0
2021-01-14 00:00:00-05:00,329.64781507854,330.0906759411555,327.4806119986919,327.7633056640625,3497400,0.0,0.0,0.0
2021-01-15 00:00:00-05:00,326.2744759892634,327.01886514281273,323.69270769775517,325.42645263671875,3622100,0.0,0.0,0.0
2021-01-19 00:00:00-05:00,327.7161466916626,328.46053589603883,326.3592977328146,327.99884033203125,3433800,0.0,0.0,0.0
2021-01-20 00:00:00-05:00,330.0906792091821,333.2849077455731,329.7608843073171,332.4557189941406,2920600,0.0,0.0,0.0
