Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-03-16 00:00:00-04:00,223.6038668959046,238.17826430573805,220.0622588716851,222.3708038330078,297240000,0.0,0.0,0.0
2020-03-17 00:00:00-04:00,227.1825800592429,237.50149436368383,219.79341084820192,234.3770751953125,262070500,0.0,0.0,0.0
2020-03-18 00:00:00-04:00,219.03314065933228,230.26988391983323,211.4029107680486,222.50985717773438,327597100,0.0,0.0,0.0
2020-03-19 00:00:00-04:00,221.81450963937905,229.35203543435006,215.29682632905443,222.98268127441406,289322000,0.0,0.0,0.0
2020-03-20 00:00:00-04:00,226.17767886812643,227.98687876671326,213.0936374118293,213.3734130859375,347158800,1.406,0.0,0.0
2020-03-23 00:00:00-04:00,212.8045663726438,214.19409581010046,203.54407726275934,207.91786193847656,326025200,0.0,0.0,0.0
2020-03-24 00:00:00-04:00,218.6144892073509,227.64183331906816,218.0362965748379,226.75587463378906,235494500,0.0,0.0,0.0
2020-03-25 00:00:00-04:00,228.35990723862008,239.06589121465447,223.58512211452359,230.15045166015625,299430300,0.0,0.0,0.0
2020-03-26 00:00:00-04:00,232.69644478438633,245.0810428090124,232.25813278042165,243.5889434814453,257632800,0.0,0.0,0.0
2020-03-27 00:00:00-04:00,236.1936153337271,243.2252347272653,234.12329470547348,236.33349609375,224341200,0.0,0.0,0.0
2020-03-30 00:00:00-04:00,238.45968982979653,244.73592257480382,236.43600153697787,244.00851440429688,171369500,0.0,0.0,0.0
2020-03-31 00:00:00-04:00,242.99207332581065,245.57529937673385,238.94469568437773,240.3715362548828,194881100,0.0,0.0,0.0
2020-04-01 00:00:00-04:00,231.2602201174131,240.2875642752323,227.4553078753553,229.55360412597656,189554600,0.0,0.0,0.0
2020-04-02 00:00:00-04:00,228.65835693606002,235.64334345021692,228.09880553341145,234.8506622314453,177660400,0.0,0.0,0.0
2020-04-03 00:00:00-04:00,233.85281401330948,236.2402211530827,228.68634787853023,231.4561004638672,135561200,0.0,0.0,0.0
2020-04-06 00:00:00-04:00,240.45540166920895,248.99780157282024,231.43739311010563,247.0020751953125,188061200,0.0,0.0,0.0
2020-04-07 00:00:00-04:00,255.7217320700908,256.486451445,247.0301428278452,247.2539520263672,201427200,0.0,0.0,0.0
2020-04-08 00:00:00-04:00,249.8931189709929,257.391039839455,247.3658453529545,255.55386352539062,153774500,0.0,0.0,0.0
2020-04-09 00:00:00-04:00,258.8644973370292,262.24044719516786,256.8967751530002,259.4427185058594,189999200,0.0,0.0,0.0
2020-04-13 00:00:00-04:00,258.4541670349154,258.7992156557036,253.11049546713045,257.0739440917969,114839100,0.0,0.0,0.0
2020-04-14 00:00:00-04:00,262.03531597570884,265.6909993706823,256.93412214621543,264.6558532714844,134143400,0.0,0.0,0.0
2020-04-15 00:00:00-04:00,258.85518739235687,264.7956933412649,256.88743677523325,259.0323791503906,121775000,0.0,0.0,0.0
2020-04-16 00:00:00-04:00,260.32869140973224,261.1493631796973,257.1672722731313,260.2820739746094,131798300,0.0,0.0,0.0
2020-04-17 00:00:00-04:00,266.1386045310239,267.92913492449776,263.35951716744296,267.31365966796875,146684800,0.0,0.0,0.0
2020-04-20 00:00:00-04:00,263.55537407307474,267.4535646306005,262.38034728967847,262.6041564941406,100109300,0.0,0.0,0.0
2020-04-21 00:00:00-04:00,258.07187010604565,259.29354287863606,253.67941489530955,254.6306610107422,126385700,0.0,0.0,0.0
2020-04-22 00:00:00-04:00,259.5826416879309,262.053963408867,258.23972942071043,260.2820739746094,92951600,0.0,0.0,0.0
2020-04-23 00:00:00-04:00,261.5783026237401,264.79570206245927,259.9556290598479,260.26336669921875,104709700,0.0,0.0,0.0
2020-04-24 00:00:00-04:00,261.80215150389427,264.57190421689205,259.7224961366366,263.89111328125,85063200,0.0,0.0,0.0
2020-04-27 00:00:00-04:00,265.8960883584814,268.83369732934307,265.4298003167585,267.6959533691406,77896600,0.0,0.0,0.0
2020-04-28 00:00:00-04:00,271.39833481375825,271.75271834860047,266.1572607499609,266.46502685546875,105270000,0.0,0.0,0.0
2020-04-29 00:00:00-04:00,271.8739222184622,274.99805799396466,270.82944149040577,273.4406433105469,118745600,0.0,0.0,0.0
2020-04-30 00:00:00-04:00,272.04179538488586,273.54325786635394,269.13216219392785,270.8947448730469,122901700,0.0,0.0,0.0
2020-05-01 00:00:00-04:00,266.0732871131243,271.0625749832255,262.5388156947959,263.72320556640625,125180000,0.0,0.0,0.0
2020-05-04 00:00:00-04:00,261.8115067867652,264.75845182134276,260.31007234400806,264.4507141113281,80873200,0.0,0.0,0.0
2020-05-05 00:00:00-04:00,267.31365260282996,269.7476627964931,264.5811827381862,266.89398193359375,79569900,0.0,0.0,0.0
2020-05-06 00:00:00-04:00,268.6192495052489,269.01091556129825,264.64646589123663,265.08477783203125,73632600,0.0,0.0,0.0
2020-05-07 00:00:00-04:00,268.34876493868796,270.24189322800635,267.7705723271666,268.2834777832031,75250400,0.0,0.0,0.0
2020-05-08 00:00:00-04:00,271.463641987955,273.19824877054674,270.3165628501126,272.7226257324219,76452400,0.0,0.0,0.0
2020-05-11 00:00:00-04:00,270.7641962542748,274.17742888621797,270.3352191302512,272.778564453125,79514200,0.0,0.0,0.0
2020-05-12 00:00:00-04:00,273.9816138637825,274.40125614534315,267.20176558419564,267.3416748046875,95870800,0.0,0.0,0.0
2020-05-13 00:00:00-04:00,266.77280825228655,267.8266241597866,260.15150998266296,262.613525390625,144721100,0.0,0.0,0.0
2020-05-14 00:00:00-04:00,260.1421274300295,265.8867714472554,254.58395310614455,265.7562255859375,121977900,0.0,0.0,0.0
2020-05-15 00:00:00-04:00,263.33158922874094,267.0245837438458,262.37103669077266,266.97796630859375,111146300,0.0,0.0,0.0
2020-05-18 00:00:00-04:00,273.291480651441,276.7420244378559,272.96510170567467,275.1100158691406,119703800,0.0,0.0,0.0
2020-05-19 00:00:00-04:00,274.5038378916187,276.23841613805683,272.26566047751754,272.2843017578125,95189300,0.0,0.0,0.0
2020-05-20 00:00:00-04:00,275.87473553093594,277.7865056148541,275.64159144948394,276.9098815917969,85861700,0.0,0.0,0.0
2020-05-21 00:00:00-04:00,276.7793013690956,277.5999729875924,273.8883094257428,274.9980773925781,78293900,0.0,0.0,0.0
2020-05-22 00:00:00-04:00,274.7090183651781,275.6975470054014,273.45003461848734,275.5203552246094,63958200,0.0,0.0,0.0
2020-05-26 00:00:00-04:00,281.57267280655327,281.8151516805929,275.53890477764696,278.9148254394531,88951400,0.0,0.0,0.0
2020-05-27 00:00:00-04:00,281.7499747618546,283.1022219131131,276.8539487079485,283.0649108886719,104817400,0.0,0.0,0.0
2020-05-28 00:00:00-04:00,284.10929298289966,286.15163684544433,281.8617812473152,282.5425720214844,90405200,0.0,0.0,0.0
2020-05-29 00:00:00-04:00,282.06693797502635,284.3983780492826,279.2785447534037,283.8015441894531,119090800,0.0,0.0,0.0
2020-06-01 00:00:00-04:00,283.14880405329114,285.56417319027133,282.6265636161046,284.94866943359375,55758300,0.0,0.0,0.0
2020-06-02 00:00:00-04:00,285.88120407905984,287.35469031653145,284.52898575324014,287.30804443359375,74267200,0.0,0.0,0.0
2020-06-03 00:00:00-04:00,289.3224525933364,292.1015401206026,289.0426910966183,291.13165283203125,92567600,0.0,0.0,0.0
2020-06-04 00:00:00-04:00,290.13376879109785,291.8963514751666,288.24064023782057,290.3669128417969,75794400,0.0,0.0,0.0
2020-06-05 00:00:00-04:00,295.8411463655128,299.60873357198415,295.7758592037261,297.8088684082031,150524700,0.0,0.0,0.0
2020-06-08 00:00:00-04:00,298.6295431311322,301.60446339855105,298.0793266044891,301.40863037109375,73641200,0.0,0.0,0.0
2020-06-09 00:00:00-04:00,298.7042120550207,301.4832999960475,297.8275879548302,299.16119384765625,77479200,0.0,0.0,0.0
2020-06-10 00:00:00-04:00,299.74863756868734,300.65323756930644,296.76438251552014,297.4917907714844,95000800,0.0,0.0,0.0
2020-06-11 00:00:00-04:00,290.4601623331307,291.1036421592387,279.78218239518543,280.3417053222656,209243600,0.0,0.0,0.0
2020-06-12 00:00:00-04:00,287.45731709303516,288.24067779024523,278.46729612603076,283.69903564453125,194678900,0.0,0.0,0.0
2020-06-15 00:00:00-04:00,277.9263123051004,287.4945519651712,276.7326160645818,286.34747314453125,135782700,0.0,0.0,0.0
2020-06-16 00:00:00-04:00,294.20914954279255,294.3583651498472,286.92573170449174,291.8590393066406,137627500,0.0,0.0,0.0
2020-06-17 00:00:00-04:00,292.8941792714499,293.1926104504932,289.9005895328605,290.64666748046875,83398900,0.0,0.0,0.0
